Date,Month_Year,PM10,PM2.5,WeekDay,PAW_60cm,Max_Daily_Temp_C
2020-10-08,10-20,7,73,5,101,13.7
2020-10-09,10-20,6,93,6,101,15.6
2020-10-10,10-20,7,89,7,101,12.8
2020-10-11,10-20,7,49,1,101,9.8
2020-10-12,10-20,10,51,2,101,10.8
2020-10-13,10-20,8,87,3,101,11
2020-10-14,10-20,2,34,4,101,7.3
2020-10-15,10-20,3,12,5,101,9.2
2020-10-16,10-20,4,70,6,101,8.2
2020-10-17,10-20,5,18,7,101,8.6
2020-10-18,10-20,9,67,1,101,10.1
2020-10-19,10-20,18,95,2,101,10.5
2020-10-20,10-20,15,68,3,101,12.2
2020-10-21,10-20,17,69,4,101,14.1
2020-10-22,10-20,25,21,5,101,19.1
2020-10-23,10-20,15,72,6,101,15.3
2020-10-24,10-20,9,20,7,101,16
2020-10-25,10-20,7,40,1,101,15.2
2020-10-26,10-20,9,27,2,101,10.9
2020-10-27,10-20,8,81,3,101,10.5
2020-10-28,10-20,6,45,4,101,11.2
2020-10-29,10-20,6,62,5,101,11.2
2020-10-30,10-20,4,47,6,101,12.6
2020-10-31,10-20,5,63,7,101,15.1
2020-11-01,11-20,7,49,1,98.7,14
2020-11-02,11-20,6,44,2,98.7,18.7
2020-11-03,11-20,11,82,3,98.7,17
2020-11-04,11-20,13,11,4,98.7,9.3
2020-11-05,11-20,15,99,5,98.7,9.8
2020-11-06,11-20,17,85,6,98.7,11.1
2020-11-07,11-20,14,40,7,98.7,14.3
2020-11-08,11-20,24,0,1,98.7,14.1
2020-11-09,11-20,20,34,2,98.7,14.6
2020-11-10,11-20,12,15,3,98.7,4.8
2020-11-11,11-20,24,39,4,98.7,8.2
2020-11-12,11-20,16,87,5,98.7,9.4
2020-11-13,11-20,16,0,6,98.7,11.6
2020-11-14,11-20,13,59,7,98.7,15.3
2020-11-15,11-20,11,9,1,98.7,11.4
2020-11-16,11-20,7,46,2,98.7,11.3
2020-11-17,11-20,8,88,3,98.7,10.1
2020-11-18,11-20,8,97,4,98.7,13.5
2020-11-19,11-20,8,9,5,98.7,9.7
2020-11-20,11-20,8,82,6,98.7,4.6
2020-11-21,11-20,9,45,7,98.7,4.6
2020-11-22,11-20,15,11,1,98.7,4.9
2020-11-23,11-20,10,58,2,98.7,7.2
2020-11-24,11-20,10,39,3,98.7,2.3
2020-11-25,11-20,12,65,4,98.7,1.4
2020-11-26,11-20,11,98,5,98.7,3.2
2020-11-27,11-20,13,82,6,98.7,4.4
2020-11-28,11-20,19,41,7,98.7,0.9
2020-11-29,11-20,15,12,1,98.7,2.5
2020-11-30,11-20,17,27,2,98.7,3.7
2020-12-01,12-20,24,80,3,98.43,0.9
2020-12-02,12-20,29,65,4,98.43,0.5
2020-12-03,12-20,24,45,5,98.43,-0.4
2020-12-04,12-20,18,67,6,98.43,3
2020-12-05,12-20,23,44,7,98.43,4.7
2020-12-06,12-20,28,93,1,98.43,8.6
2020-12-07,12-20,11,97,2,98.43,8.6
2020-12-08,12-20,23,30,3,98.43,7.4
2020-12-09,12-20,20,77,4,98.43,3.8
2020-12-10,12-20,18,4,5,98.43,3.2
2020-12-11,12-20,11,68,6,98.43,2.8
2020-12-12,12-20,11,84,7,98.43,3.3
2020-12-13,12-20,10,57,1,98.43,6.6
2020-12-14,12-20,7,58,2,98.43,6.7
2020-12-15,12-20,14,0,3,98.43,6
2020-12-16,12-20,14,90,4,98.43,7.6
2020-12-17,12-20,11,90,5,98.43,5.1
2020-12-18,12-20,10,35,6,98.43,6.4
2020-12-19,12-20,5,55,7,98.43,3.9
2020-12-20,12-20,6,41,1,98.43,1.7
2020-12-21,12-20,8,41,2,98.43,5.8
2020-12-22,12-20,2,88,3,98.43,12.3
2020-12-23,12-20,3,25,4,98.43,11.3
2020-12-24,12-20,2,26,5,98.43,10
2020-12-25,12-20,4,0,6,98.43,1.8
2020-12-26,12-20,7,31,7,98.43,0.3
2020-12-27,12-20,6,11,1,98.43,-0.3
2020-12-28,12-20,11,24,2,98.43,3
2020-12-29,12-20,5,31,3,98.43,3.4
2020-12-30,12-20,7,38,4,98.43,4.2
2020-12-31,12-20,8,75,5,98.43,3.3
2021-01-01,01-21,10,78,6,105.17,3.5
2021-01-02,01-21,19,96,7,105.17,1.6
2021-01-03,01-21,14,33,1,105.17,0.5
2021-01-04,01-21,11,56,2,105.17,-0.3
2021-01-05,01-21,8,80,3,105.17,0.1
2021-01-06,01-21,5,80,4,105.17,0.3
2021-01-07,01-21,9,88,5,105.17,-0.1
2021-01-08,01-21,8,47,6,105.17,1.2
2021-01-09,01-21,8,33,7,105.17,-0.6
2021-01-10,01-21,17,86,1,105.17,2.5
2021-01-11,01-21,16,39,2,105.17,-1.2
2021-01-12,01-21,7,2,3,105.17,1.4
2021-01-13,01-21,6,26,4,105.17,0.9
2021-01-14,01-21,6,92,5,105.17,0
2021-01-15,01-21,11,73,6,105.17,-1.1
2021-01-16,01-21,8,80,7,105.17,-3.9
2021-01-17,01-21,16,96,1,105.17,-2.1
2021-01-18,01-21,14,12,2,105.17,1.8
2021-01-19,01-21,4,51,3,105.17,2.8
2021-01-20,01-21,5,40,4,105.17,6.2
2021-01-21,01-21,6,11,5,105.17,11
2021-01-22,01-21,6,78,6,105.17,11.5
2021-01-23,01-21,5,24,7,105.17,1.9
2021-01-24,01-21,4,14,1,105.17,1
2021-01-25,01-21,12,55,2,105.17,2
2021-01-26,01-21,7,24,3,105.17,0.9
2021-01-27,01-21,8,53,4,105.17,2.6
2021-01-28,01-21,6,48,5,105.17,2
2021-01-29,01-21,4,69,6,105.17,5.4
2021-01-30,01-21,8,35,7,105.17,5
2021-01-31,01-21,13,43,1,105.17,0.8
2021-02-01,02-21,20,90,2,104.92,0.8
2021-02-02,02-21,8,7,3,104.92,7.5
2021-02-03,02-21,3,84,4,104.92,9.4
2021-02-04,02-21,6,97,5,104.92,8.5
2021-02-05,02-21,13,53,6,104.92,5.8
2021-02-06,02-21,15,91,7,104.92,2.7
2021-02-07,02-21,23,47,1,104.92,-1.4
2021-02-08,02-21,23,11,2,104.92,-7.8
2021-02-09,02-21,30,22,3,104.92,-8
2021-02-10,02-21,39,88,4,104.92,-8.9
2021-02-11,02-21,14,92,5,104.92,-2.7
2021-02-12,02-21,20,4,6,104.92,-5.2
2021-02-13,02-21,16,75,7,104.92,-4.6
2021-02-14,02-21,25,39,1,104.92,0.6
2021-02-15,02-21,16,61,2,104.92,-0.5
2021-02-16,02-21,15,72,3,104.92,4.5
2021-02-17,02-21,9,19,4,104.92,7.2
2021-02-18,02-21,7,76,5,104.92,9.9
2021-02-19,02-21,9,46,6,104.92,10.1
2021-02-20,02-21,11,52,7,104.92,13.9
2021-02-21,02-21,18,65,1,104.92,12.4
2021-02-22,02-21,16,42,2,104.92,9.4
2021-02-23,02-21,33,69,3,104.92,19.3
2021-02-24,02-21,44,84,4,104.92,19.4
2021-02-25,02-21,57,75,5,104.92,20.1
2021-02-26,02-21,32,95,6,104.92,8.7
2021-02-27,02-21,9,84,7,104.92,2.9
2021-02-28,02-21,18,26,1,104.92,8.5
2021-03-01,03-21,27,46,2,96.1,7.7
2021-03-02,03-21,18,49,3,96.1,16.3
2021-03-03,03-21,32,90,4,96.1,12.9
2021-03-04,03-21,39,36,5,96.1,14
2021-03-05,03-21,12,13,6,96.1,3.5
2021-03-06,03-21,12,43,7,96.1,6
2021-03-07,03-21,14,11,1,96.1,7
2021-03-08,03-21,21,39,2,96.1,3.8
2021-03-09,03-21,21,32,3,96.1,6
2021-03-10,03-21,25,32,4,96.1,7
2021-03-11,03-21,11,69,5,96.1,10.9
2021-03-12,03-21,5,98,6,96.1,8.6
2021-03-13,03-21,1,69,7,96.1,8.3
2021-03-14,03-21,4,38,1,96.1,7
2021-03-15,03-21,5,13,2,96.1,6.4
2021-03-16,03-21,6,20,3,96.1,4.8
2021-03-17,03-21,10,46,4,96.1,2.6
2021-03-18,03-21,12,75,5,96.1,7
2021-03-19,03-21,9,95,6,96.1,2
2021-03-20,03-21,7,26,7,96.1,0.4
2021-03-21,03-21,11,57,1,96.1,5.5
2021-03-22,03-21,18,94,2,96.1,6.6
2021-03-23,03-21,10,90,3,96.1,5.4
2021-03-24,03-21,27,45,4,96.1,13.4
2021-03-25,03-21,24,6,5,96.1,16.9
2021-03-26,03-21,23,63,6,96.1,15.8
2021-03-27,03-21,8,18,7,96.1,10.7
2021-03-28,03-21,9,21,1,96.1,13.2
2021-03-29,03-21,15,23,2,96.1,18.7
2021-03-30,03-21,17,95,3,96.1,22.4
2021-03-31,03-21,19,65,4,96.1,23.8
2021-04-01,04-21,30,43,5,79.22,21.2
2021-04-02,04-21,6,33,6,79.22,8.6
2021-04-03,04-21,9,4,7,79.22,9.4
2021-04-04,04-21,12,62,1,79.22,11.8
2021-04-05,04-21,12,30,2,79.22,7.5
2021-04-06,04-21,5,34,3,79.22,4.4
2021-04-07,04-21,5,34,4,79.22,4.3
2021-04-08,04-21,7,30,5,79.22,5.9
2021-04-09,04-21,16,15,6,79.22,12.8
2021-04-10,04-21,15,85,7,79.22,11.1
2021-04-11,04-21,11,21,1,79.22,20.7
2021-04-12,04-21,5,33,2,79.22,4.3
2021-04-13,04-21,8,70,3,79.22,7.3
2021-04-14,04-21,11,22,4,79.22,6.4
2021-04-15,04-21,11,16,5,79.22,6.2
2021-04-16,04-21,11,62,6,79.22,4.5
2021-04-17,04-21,12,22,7,79.22,4.9
2021-04-18,04-21,17,52,1,79.22,10
2021-04-19,04-21,20,28,2,79.22,12.8
2021-04-20,04-21,25,79,3,79.22,15.6
2021-04-21,04-21,16,15,4,79.22,17
2021-04-22,04-21,15,42,5,79.22,10.4
2021-04-23,04-21,15,20,6,79.22,11.4
2021-04-24,04-21,19,55,7,79.22,12.1
2021-04-25,04-21,16,23,1,79.22,11.5
2021-04-26,04-21,14,14,2,79.22,10.1
2021-04-27,04-21,17,51,3,79.22,14.1
2021-04-28,04-21,19,43,4,79.22,18.8
2021-04-29,04-21,13,69,5,79.22,17.3
2021-04-30,04-21,20,42,6,79.22,13.3
2021-05-01,05-21,28,41,7,78.68,12.6
2021-05-02,05-21,8,71,1,78.68,9.5
2021-05-03,05-21,9,81,2,78.68,13
2021-05-04,05-21,7,22,3,78.68,14.1
2021-05-05,05-21,5,44,4,78.68,11.1
2021-05-06,05-21,6,64,5,78.68,8.4
2021-05-07,05-21,6,28,6,78.68,9.8
2021-05-08,05-21,8,60,7,78.68,15.7
2021-05-09,05-21,8,68,1,78.68,26.9
2021-05-10,05-21,12,39,2,78.68,28.4
2021-05-11,05-21,15,33,3,78.68,24.1
2021-05-12,05-21,3,28,4,78.68,12.9
2021-05-13,05-21,3,99,5,78.68,10.9
2021-05-14,05-21,9,5,6,78.68,15.4
2021-05-15,05-21,5,80,7,78.68,16.7
2021-05-16,05-21,4,3,1,78.68,16
2021-05-17,05-21,4,25,2,78.68,15.5
2021-05-18,05-21,6,81,3,78.68,16.2
2021-05-19,05-21,7,78,4,78.68,16.2
2021-05-20,05-21,7,86,5,78.68,14.3
2021-05-21,05-21,7,60,6,78.68,16.7
2021-05-22,05-21,5,93,7,78.68,15.4
2021-05-23,05-21,6,21,1,78.68,16.6
2021-05-24,05-21,5,23,2,78.68,19.9
2021-05-25,05-21,4,33,3,78.68,13.2
2021-05-26,05-21,5,40,4,78.68,12.5
2021-05-27,05-21,7,11,5,78.68,12.8
2021-05-28,05-21,7,57,6,78.68,16
2021-05-29,05-21,9,40,7,78.68,16.6
2021-05-30,05-21,10,35,1,78.68,16.7
2021-05-31,05-21,12,37,2,78.68,19.4
2021-06-01,06-21,14,48,3,58.25,21.5
2021-06-02,06-21,12,56,4,58.25,25.4
2021-06-03,06-21,13,94,5,58.25,27.6
2021-06-04,06-21,16,78,6,58.25,26.8
2021-06-05,06-21,13,93,7,58.25,24.7
2021-06-06,06-21,12,41,1,58.25,20.1
2021-06-07,06-21,NA,NA,2,58.25,22.6
2021-06-08,06-21,18,74,3,58.25,24.2
2021-06-09,06-21,14,96,4,58.25,23.8
2021-06-10,06-21,12,82,5,58.25,25
2021-06-11,06-21,13,36,6,58.25,25.6
2021-06-12,06-21,13,35,7,58.25,24.4
2021-06-13,06-21,8,20,1,58.25,18.9
2021-06-14,06-21,11,3,2,58.25,25.9
2021-06-15,06-21,17,52,3,58.25,27.5
2021-06-16,06-21,17,17,4,58.25,29.8
2021-06-17,06-21,16,25,5,58.25,32.1
2021-06-18,06-21,16,83,6,58.25,32.8
2021-06-19,06-21,20,66,7,58.25,32.6
2021-06-20,06-21,21,95,1,58.25,28.6
2021-06-21,06-21,12,74,2,58.25,27.8
2021-06-22,06-21,12,35,3,58.25,17.8
2021-06-23,06-21,15,21,4,58.25,19.5
2021-06-24,06-21,19,11,5,58.25,16.1
2021-06-25,06-21,19,1,6,58.25,19.9
2021-06-26,06-21,12,50,7,58.25,23.4
2021-06-27,06-21,14,14,1,58.25,25.5
2021-06-28,06-21,13,15,2,58.25,29.3
2021-06-29,06-21,8,34,3,58.25,26.2
2021-06-30,06-21,7,12,4,58.25,22.3
2021-07-01,07-21,5,57,5,85.95,19.4
2021-07-02,07-21,6,96,6,85.95,15.9
2021-07-03,07-21,10,27,7,85.95,24.3
2021-07-04,07-21,10,46,1,85.95,25.7
2021-07-05,07-21,7,98,2,85.95,23.9
2021-07-06,07-21,7,41,3,85.95,28.8
2021-07-07,07-21,7,87,4,85.95,22.8
2021-07-08,07-21,10,27,5,85.95,18.6
2021-07-09,07-21,6,19,6,85.95,17.4
2021-07-10,07-21,10,75,7,85.95,24.7
2021-07-11,07-21,8,94,1,85.95,20.2
2021-07-12,07-21,8,2,2,85.95,25.5
2021-07-13,07-21,12,39,3,85.95,28.8
2021-07-14,07-21,7,18,4,85.95,22.4
2021-07-15,07-21,7,56,5,85.95,20.7
2021-07-16,07-21,16,99,6,85.95,25
2021-07-17,07-21,13,48,7,85.95,22.4
2021-07-18,07-21,8,22,1,85.95,24.1
2021-07-19,07-21,9,27,2,85.95,20.6
2021-07-20,07-21,13,45,3,85.95,19.8
2021-07-21,07-21,13,48,4,85.95,22.3
2021-07-22,07-21,16,29,5,85.95,24.2
2021-07-23,07-21,21,59,6,85.95,26.3
2021-07-24,07-21,18,1,7,85.95,28.1
2021-07-25,07-21,11,37,1,85.95,28.3
2021-07-26,07-21,11,55,2,85.95,26.6
2021-07-27,07-21,11,36,3,85.95,24.8
2021-07-28,07-21,9,97,4,85.95,21.7
2021-07-29,07-21,9,11,5,85.95,23.5
2021-07-30,07-21,11,27,6,85.95,27
2021-07-31,07-21,10,57,7,85.95,23.5
2021-08-01,08-21,7,6,1,84.1,21.5
2021-08-02,08-21,7,62,2,84.1,20.2
2021-08-03,08-21,7,15,3,84.1,21.1
2021-08-04,08-21,7,44,4,84.1,22.4
2021-08-05,08-21,9,33,5,84.1,20.5
2021-08-06,08-21,8,26,6,84.1,21.6
2021-08-07,08-21,6,71,7,84.1,23.4
2021-08-08,08-21,6,17,1,84.1,22.1
2021-08-09,08-21,8,6,2,84.1,23.3
2021-08-10,08-21,8,69,3,84.1,24.2
2021-08-11,08-21,8,54,4,84.1,22.7
2021-08-12,08-21,11,66,5,84.1,25.3
2021-08-13,08-21,17,63,6,84.1,29.5
2021-08-14,08-21,14,91,7,84.1,28.8
2021-08-15,08-21,12,65,1,84.1,28.4
2021-08-16,08-21,10,31,2,84.1,23.7
2021-08-17,08-21,7,73,3,84.1,17.2
2021-08-18,08-21,5,73,4,84.1,18.4
2021-08-19,08-21,6,66,5,84.1,20.4
2021-08-20,08-21,8,58,6,84.1,23.8
2021-08-21,08-21,11,6,7,84.1,25.3
2021-08-22,08-21,8,94,1,84.1,21.7
2021-08-23,08-21,4,77,2,84.1,15.5
2021-08-24,08-21,11,48,3,84.1,17.1
2021-08-25,08-21,9,69,4,84.1,20.5
2021-08-26,08-21,5,96,5,84.1,17.9
2021-08-27,08-21,5,29,6,84.1,15.2
2021-08-28,08-21,5,52,7,84.1,16
2021-08-29,08-21,5,77,1,84.1,15.5
2021-08-30,08-21,6,24,2,84.1,17.6
2021-08-31,08-21,10,34,3,84.1,17.8
2021-09-01,09-21,12,15,4,94.65,20.1
2021-09-02,09-21,14,83,5,94.65,20.8
2021-09-03,09-21,15,8,6,94.65,24.2
2021-09-04,09-21,22,43,7,94.65,21.5
2021-09-05,09-21,24,52,1,94.65,22
2021-09-06,09-21,15,60,2,94.65,24.5
2021-09-07,09-21,19,19,3,94.65,21.8
2021-09-08,09-21,17,47,4,94.65,25.1
2021-09-09,09-21,17,93,5,94.65,26.9
2021-09-10,09-21,19,70,6,94.65,26.4
2021-09-11,09-21,13,2,7,94.65,23.3
2021-09-12,09-21,8,53,1,94.65,24.1
2021-09-13,09-21,13,62,2,94.65,21.8
2021-09-14,09-21,15,31,3,94.65,25.7
2021-09-15,09-21,12,65,4,94.65,21.6
2021-09-16,09-21,7,22,5,94.65,17.4
2021-09-17,09-21,8,33,6,94.65,16.7
2021-09-18,09-21,5,40,7,94.65,16
2021-09-19,09-21,8,1,1,94.65,12
2021-09-20,09-21,10,10,2,94.65,12.2
2021-09-21,09-21,11,32,3,94.65,14.4
2021-09-22,09-21,12,36,4,94.65,16.3
2021-09-23,09-21,11,64,5,94.65,21.1
2021-09-24,09-21,10,13,6,94.65,17.5
2021-09-25,09-21,12,94,7,94.65,22.1
2021-09-26,09-21,14,10,1,94.65,25.3
2021-09-27,09-21,13,15,2,94.65,21.3
2021-09-28,09-21,8,84,3,94.65,14.1
2021-09-29,09-21,10,38,4,94.65,18.2
2021-09-30,09-21,7,68,5,94.65,15
2021-10-01,10-21,9,11,6,93.95,17.8
2021-10-02,10-21,10,24,7,93.95,20.8
2021-10-03,10-21,16,53,1,93.95,20.7
2021-10-04,10-21,9,68,2,93.95,14.4
2021-10-05,10-21,8,89,3,93.95,14.1
2021-10-06,10-21,8,29,4,93.95,13.7
2021-10-07,10-21,13,49,5,93.95,15.1
2021-10-08,10-21,27,61,6,93.95,14.6
2021-10-09,10-21,20,7,7,93.95,14.6
2021-10-10,10-21,17,68,1,93.95,14.1
2021-10-11,10-21,19,44,2,93.95,11.7
2021-10-12,10-21,9,8,3,93.95,10.7
2021-10-13,10-21,8,51,4,93.95,11.1
2021-10-14,10-21,6,58,5,93.95,9.7
2021-10-15,10-21,11,86,6,93.95,13.7
2021-10-16,10-21,10,50,7,93.95,11.6
2021-10-17,10-21,12,20,1,93.95,10.1
2021-10-18,10-21,15,22,2,93.95,15.4
2021-10-19,10-21,13,99,3,93.95,13.4
2021-10-20,10-21,9,17,4,93.95,19.5
2021-10-21,10-21,4,96,5,93.95,14.4
2021-10-22,10-21,6,41,6,93.95,9.8
2021-10-23,10-21,7,76,7,93.95,10.2
2021-10-24,10-21,9,68,1,93.95,12.5
2021-10-25,10-21,16,24,2,93.95,11.8
2021-10-26,10-21,17,54,3,93.95,11.5
2021-10-27,10-21,10,11,4,93.95,11.4
2021-10-28,10-21,14,46,5,93.95,15.2
2021-10-29,10-21,25,12,6,93.95,12.3
2021-10-30,10-21,31,87,7,93.95,12.6
2021-10-31,10-21,22,8,1,93.95,17.8
2021-11-01,11-21,16,11,2,101.3,10.2
2021-11-02,11-21,7,40,3,101.3,10.3
2021-11-03,11-21,10,21,4,101.3,11.5
2021-11-04,11-21,6,47,5,101.3,6.6
2021-11-05,11-21,6,56,6,101.3,6.7
2021-11-06,11-21,14,3,7,101.3,8.6
2021-11-07,11-21,8,5,1,101.3,6.5
2021-11-08,11-21,9,81,2,101.3,7.7
2021-11-09,11-21,13,89,3,101.3,10.6
2021-11-10,11-21,19,24,4,101.3,9.7
2021-11-11,11-21,25,3,5,101.3,11.6
2021-11-12,11-21,13,43,6,101.3,7.9
2021-11-13,11-21,10,43,7,101.3,6.9
2021-11-14,11-21,16,79,1,101.3,8.6
2021-11-15,11-21,24,37,2,101.3,6.4
2021-11-16,11-21,27,26,3,101.3,8
2021-11-17,11-21,9,4,4,101.3,5.6
2021-11-18,11-21,12,55,5,101.3,7.1
2021-11-19,11-21,8,12,6,101.3,8
2021-11-20,11-21,11,11,7,101.3,8.3
2021-11-21,11-21,10,91,1,101.3,6
2021-11-22,11-21,8,66,2,101.3,5.4
2021-11-23,11-21,10,75,3,101.3,5.4
2021-11-24,11-21,16,65,4,101.3,5.4
2021-11-25,11-21,16,63,5,101.3,1.5
2021-11-26,11-21,16,3,6,101.3,2.8
2021-11-27,11-21,10,81,7,101.3,3.2
2021-11-28,11-21,8,21,1,101.3,0.8
2021-11-29,11-21,8,7,2,101.3,1.4
2021-11-30,11-21,2,54,3,101.3,3.6
2021-12-01,12-21,1,68,4,103.38,7
2021-12-02,12-21,6,63,5,103.38,4.9
2021-12-03,12-21,7,79,6,103.38,0.7
2021-12-04,12-21,6,55,7,103.38,3.3
2021-12-05,12-21,7,56,1,103.38,3.7
2021-12-06,12-21,17,59,2,103.38,0.2
2021-12-07,12-21,11,3,3,103.38,2.2
2021-12-08,12-21,13,29,4,103.38,0.9
2021-12-09,12-21,19,51,5,103.38,1.2
2021-12-10,12-21,11,71,6,103.38,2.5
2021-12-11,12-21,20,25,7,103.38,1
2021-12-12,12-21,8,88,1,103.38,2.8
2021-12-13,12-21,6,4,2,103.38,5.4
2021-12-14,12-21,9,91,3,103.38,5.7
2021-12-15,12-21,7,28,4,103.38,6.7
2021-12-16,12-21,12,40,5,103.38,7.7
2021-12-17,12-21,16,61,6,103.38,4.7
2021-12-18,12-21,7,15,7,103.38,5.1
2021-12-19,12-21,3,84,1,103.38,4.9
2021-12-20,12-21,11,86,2,103.38,3.4
2021-12-21,12-21,20,37,3,103.38,1.5
2021-12-22,12-21,19,87,4,103.38,0.4
2021-12-23,12-21,21,42,5,103.38,3.3
2021-12-24,12-21,6,10,6,103.38,7.2
2021-12-25,12-21,8,0,7,103.38,-0.2
2021-12-26,12-21,12,10,1,103.38,-1.9
2021-12-27,12-21,13,92,2,103.38,0.7
2021-12-28,12-21,9,25,3,103.38,5.9
2021-12-29,12-21,4,26,4,103.38,8.4
2021-12-30,12-21,3,82,5,103.38,12.9
2021-12-31,12-21,4,21,6,103.38,12.4
2022-01-01,01-22,7,40,7,103.6,11.3
2022-01-02,01-22,7,35,1,103.6,10.9
2022-01-03,01-22,5,11,2,103.6,10.1
2022-01-04,01-22,2,50,3,103.6,8.4
2022-01-05,01-22,3,56,4,103.6,4.6
2022-01-06,01-22,6,74,5,103.6,2.1
2022-01-07,01-22,7,43,6,103.6,1
2022-01-08,01-22,6,38,7,103.6,1
2022-01-09,01-22,3,24,1,103.6,2.2
2022-01-10,01-22,16,7,2,103.6,2.4
2022-01-11,01-22,15,75,3,103.6,2.8
2022-01-12,01-22,15,68,4,103.6,3
2022-01-13,01-22,13,70,5,103.6,3.2
2022-01-14,01-22,16,77,6,103.6,5.3
2022-01-15,01-22,14,67,7,103.6,3.5
2022-01-16,01-22,8,57,1,103.6,1.6
2022-01-17,01-22,7,23,2,103.6,5
2022-01-18,01-22,10,21,3,103.6,3.8
2022-01-19,01-22,7,90,4,103.6,2.4
2022-01-20,01-22,5,77,5,103.6,2
2022-01-21,01-22,6,95,6,103.6,0.9
2022-01-22,01-22,2,46,7,103.6,3.8
2022-01-23,01-22,2,71,1,103.6,4.4
2022-01-24,01-22,7,88,2,103.6,5.1
2022-01-25,01-22,9,64,3,103.6,1.7
2022-01-26,01-22,13,92,4,103.6,0.2
2022-01-27,01-22,12,36,5,103.6,2
2022-01-28,01-22,8,63,6,103.6,2.9
2022-01-29,01-22,5,53,7,103.6,6.4
2022-01-30,01-22,13,66,1,103.6,6.3
2022-01-31,01-22,8,76,2,103.6,3.2
2022-02-01,02-22,5,67,3,101.57,4.1
2022-02-02,02-22,6,7,4,101.57,5.3
2022-02-03,02-22,8,10,5,101.57,5.8
2022-02-04,02-22,4,68,6,101.57,6.6
2022-02-05,02-22,5,29,7,101.57,5.1
2022-02-06,02-22,3,7,1,101.57,4.5
2022-02-07,02-22,4,95,2,101.57,4.2
2022-02-08,02-22,4,58,3,101.57,5.8
2022-02-09,02-22,6,80,4,101.57,7.4
2022-02-10,02-22,12,66,5,101.57,8.1
2022-02-11,02-22,4,21,6,101.57,4.4
2022-02-12,02-22,8,81,7,101.57,5.1
2022-02-13,02-22,12,67,1,101.57,9.6
2022-02-14,02-22,13,89,2,101.57,10
2022-02-15,02-22,11,75,3,101.57,8.8
2022-02-16,02-22,2,30,4,101.57,10.5
2022-02-17,02-22,5,12,5,101.57,11.9
2022-02-18,02-22,7,91,6,101.57,12.1
2022-02-19,02-22,6,68,7,101.57,7.7
2022-02-20,02-22,2,73,1,101.57,8.1
2022-02-21,02-22,3,8,2,101.57,8.2
2022-02-22,02-22,8,23,3,101.57,6.4
2022-02-23,02-22,10,12,4,101.57,9.5
2022-02-24,02-22,10,97,5,101.57,11.5
2022-02-25,02-22,5,79,6,101.57,4.9
2022-02-26,02-22,16,1,7,101.57,3.8
2022-02-27,02-22,17,13,1,101.57,6.5
2022-02-28,02-22,24,0,2,101.57,4.9
2022-03-01,03-22,20,43,3,89.32,7.2
2022-03-02,03-22,27,99,4,89.32,7.4
2022-03-03,03-22,36,59,5,89.32,5.5
2022-03-04,03-22,33,46,6,89.32,1.3
2022-03-05,03-22,19,82,7,89.32,4.7
2022-03-06,03-22,19,96,1,89.32,1.1
2022-03-07,03-22,23,75,2,89.32,4
2022-03-08,03-22,25,27,3,89.32,7.6
2022-03-09,03-22,23,43,4,89.32,10.7
2022-03-10,03-22,23,50,5,89.32,12.3
2022-03-11,03-22,16,42,6,89.32,9
2022-03-12,03-22,12,59,7,89.32,10.6
2022-03-13,03-22,16,50,1,89.32,12.9
2022-03-14,03-22,16,5,2,89.32,7.2
2022-03-15,03-22,20,31,3,89.32,10.9
2022-03-16,03-22,22,82,4,89.32,12.2
2022-03-17,03-22,37,49,5,89.32,12
2022-03-18,03-22,23,56,6,89.32,6
2022-03-19,03-22,29,32,7,89.32,6
2022-03-20,03-22,20,59,1,89.32,12.5
2022-03-21,03-22,19,88,2,89.32,12.3
2022-03-22,03-22,21,93,3,89.32,17.1
2022-03-23,03-22,29,21,4,89.32,19.4
2022-03-24,03-22,41,4,5,89.32,16.5
2022-03-25,03-22,39,30,6,89.32,14.4
2022-03-26,03-22,29,49,7,89.32,15.9
2022-03-27,03-22,20,46,1,89.32,14.4
2022-03-28,03-22,19,34,2,89.32,19.5
2022-03-29,03-22,34,39,3,89.32,12.1
2022-03-30,03-22,27,3,4,89.32,6.1
2022-03-31,03-22,19,17,5,89.32,3.3
2022-04-01,04-22,20,72,6,81.9,0.7
2022-04-02,04-22,13,53,7,81.9,2.6
2022-04-03,04-22,7,59,1,81.9,3.7
2022-04-04,04-22,15,11,2,81.9,6.1
2022-04-05,04-22,4,83,3,81.9,8.1
2022-04-06,04-22,7,61,4,81.9,13.4
2022-04-07,04-22,3,99,5,81.9,12
2022-04-08,04-22,5,67,6,81.9,8.2
2022-04-09,04-22,3,44,7,81.9,8.4
2022-04-10,04-22,5,78,1,81.9,8.7
2022-04-11,04-22,12,26,2,81.9,12.9
2022-04-12,04-22,14,44,3,81.9,18.8
2022-04-13,04-22,17,50,4,81.9,21.6
2022-04-14,04-22,26,44,5,81.9,17.6
2022-04-15,04-22,10,95,6,81.9,11
2022-04-16,04-22,9,59,7,81.9,8.7
2022-04-17,04-22,10,20,1,81.9,12.6
2022-04-18,04-22,10,55,2,81.9,13.4
2022-04-19,04-22,14,22,3,81.9,11.6
2022-04-20,04-22,15,66,4,81.9,11.4
2022-04-21,04-22,19,88,5,81.9,8.1
2022-04-22,04-22,19,19,6,81.9,13.5
2022-04-23,04-22,13,60,7,81.9,16.9
