X (Grid),Y (Grid),X (m),Y (m),AirT,rh,Wind,MRT,Point
143,104,430.5,190.5,NA,NA,0,NA,11484
144,104,433.5,190.5,NA,NA,0,NA,11485
145,104,436.5,190.5,NA,NA,0,NA,11486
146,104,439.5,190.5,NA,NA,0,NA,11487
147,104,442.5,190.5,36.312988,27.1858,0.5042,39.9903,11488
148,104,445.5,190.5,36.313755,27.2314,0.7409,39.0529,11489
149,104,448.5,190.5,36.308933,27.3326,0.9623,40.1445,11490
150,104,451.5,190.5,36.285385,27.3645,1.1566,55.2882,11491
151,104,454.5,190.5,36.222172,27.4567,1.2861,39.8608,11492
152,104,457.5,190.5,36.207829,27.4797,1.3859,35.1165,11493
153,104,460.5,190.5,36.193398,27.4913,1.4427,35.2978,11494
154,104,463.5,190.5,36.195564,27.4735,1.4628,35.9802,11495
155,104,466.5,190.5,36.216221,27.3984,1.4569,35.3563,11496
156,104,469.5,190.5,36.229355,27.3338,1.2824,33.823,11497
157,104,472.5,190.5,36.276634,27.2416,1.2833,36.3762,11498
158,104,475.5,190.5,36.404182,26.948,1.4872,51.1753,11499
159,104,478.5,190.5,36.476864,26.7791,1.7038,62.0663,11500
160,104,481.5,190.5,36.520233,26.685,1.6982,62.4408,11501
161,104,484.5,190.5,36.548035,26.6462,1.652,66.0157,11502
162,104,487.5,190.5,36.56673,26.6549,1.675,64.9278,11503
163,104,490.5,190.5,36.583294,26.7009,1.7585,66.8605,11504
164,104,493.5,190.5,36.597485,26.775,1.7928,66.3343,11505
165,104,496.5,190.5,36.622593,26.8384,1.7395,65.894,11506
166,104,499.5,190.5,36.639519,26.8879,1.7051,67.5158,11507
167,104,502.5,190.5,36.656792,26.9285,1.6323,61.6995,11508
168,104,505.5,190.5,36.658184,26.9482,1.6022,57.8079,11509
169,104,508.5,190.5,36.660683,26.9397,1.5911,58.2697,11510
170,104,511.5,190.5,36.662769,26.9131,1.5891,57.5657,11511
171,104,514.5,190.5,36.665527,26.8726,1.5904,56.5718,11512
172,104,517.5,190.5,36.669006,26.824,1.5949,56.4365,11513
173,104,520.5,190.5,36.669964,26.7765,1.5998,56.8852,11514
174,104,523.5,190.5,36.656242,26.7495,1.586,56.4598,11515
175,104,526.5,190.5,36.604847,26.7613,1.5601,41.2814,11516
176,104,529.5,190.5,36.574139,26.7507,1.5161,44.6384,11517
177,104,532.5,190.5,36.560837,26.6654,1.6031,39.145,11518
178,104,535.5,190.5,36.556198,26.5951,1.5293,45.9994,11519
179,104,538.5,190.5,36.52816,26.5325,1.8737,57.259,11520
0,103,1.5,193.5,39.14048,22.6443,0.4227,74.6753,11521
1,103,4.5,193.5,NA,NA,0,NA,11522
2,103,7.5,193.5,38.360199,24.4293,0.2125,65.7872,11523
3,103,10.5,193.5,38.252003,24.8937,0.8905,67.864,11524
4,103,13.5,193.5,38.180809,25.339,0.889,70.2034,11525
5,103,16.5,193.5,38.1548,25.5769,0.6714,72.2664,11526
6,103,19.5,193.5,38.190247,25.6458,0.2959,73.7843,11527
7,103,22.5,193.5,NA,NA,0,NA,11528
8,103,25.5,193.5,NA,NA,0,NA,11529
9,103,28.5,193.5,NA,NA,0,NA,11530
10,103,31.5,193.5,38.483524,26.9056,0.0325,48.8515,11531
11,103,34.5,193.5,38.068077,26.7074,0.1898,42.8288,11532
12,103,37.5,193.5,37.913204,26.497,0.1363,50.0294,11533
13,103,40.5,193.5,37.66774,26.2248,1.5893,64.3388,11534
14,103,43.5,193.5,37.655052,26.1185,1.7975,64.9133,11535
15,103,46.5,193.5,37.763081,26.0139,1.5196,65.0283,11536
16,103,49.5,193.5,37.8148,25.8843,1.5646,68.6837,11537
17,103,52.5,193.5,37.864426,25.6449,1.3402,68.416,11538
18,103,55.5,193.5,37.945751,25.3301,0.9547,68.6715,11539
19,103,58.5,193.5,38.179817,24.7568,0.1642,70.2362,11540
20,103,61.5,193.5,38.22633,24.5922,0.0747,49.6403,11541
21,103,64.5,193.5,38.410088,24.2234,0.7157,73.4675,11542
22,103,67.5,193.5,38.527733,24.052,0.8299,75.3275,11543
23,103,70.5,193.5,38.608788,23.9532,0.823,76.4781,11544
24,103,73.5,193.5,38.616043,23.9574,0.412,82.8948,11545
25,103,76.5,193.5,NA,NA,0,NA,11546
26,103,79.5,193.5,NA,NA,0,NA,11547
27,103,82.5,193.5,NA,NA,0,NA,11548
28,103,85.5,193.5,NA,NA,0,NA,11549
29,103,88.5,193.5,NA,NA,0,NA,11550
30,103,91.5,193.5,NA,NA,0,NA,11551
31,103,94.5,193.5,NA,NA,0,NA,11552
32,103,97.5,193.5,NA,NA,0,NA,11553
33,103,100.5,193.5,NA,NA,0,NA,11554
34,103,103.5,193.5,NA,NA,0,NA,11555
35,103,106.5,193.5,NA,NA,0,NA,11556
36,103,109.5,193.5,NA,NA,0,NA,11557
37,103,112.5,193.5,NA,NA,0,NA,11558
38,103,115.5,193.5,37.635193,25.1024,1.9389,51.1381,11559
39,103,118.5,193.5,37.597832,25.1596,2.1133,74.859,11560
40,103,121.5,193.5,37.566517,25.2172,2.1088,75.7602,11561
41,103,124.5,193.5,37.526993,25.3013,1.8752,72.4507,11562
42,103,127.5,193.5,37.419136,25.5092,1.4888,72.5361,11563
43,103,130.5,193.5,37.205383,25.9357,0.6045,75.5019,11564
44,103,133.5,193.5,36.958641,26.4831,0.3371,74.3953,11565
45,103,136.5,193.5,36.69725,27.1663,0.7421,50.2351,11566
46,103,139.5,193.5,36.518925,27.7669,1.1267,72.632,11567
47,103,142.5,193.5,36.39035,28.3759,1.2467,67.4371,11568
48,103,145.5,193.5,36.358204,28.7317,0.4284,73.7903,11569
49,103,148.5,193.5,NA,NA,0,NA,11570
50,103,151.5,193.5,NA,NA,0,NA,11571
51,103,154.5,193.5,NA,NA,0,NA,11572
52,103,157.5,193.5,35.417645,30.3789,0.2561,37.0521,11573
53,103,160.5,193.5,35.252689,30.7957,0.25,32.2017,11574
54,103,163.5,193.5,35.09108,31.1085,1.0635,48.1399,11575
55,103,166.5,193.5,34.923813,31.4682,1.3056,49.5559,11576
56,103,169.5,193.5,34.83926,31.5884,1.4753,58.1239,11577
57,103,172.5,193.5,34.788692,31.8448,1.4926,69.0791,11578
58,103,175.5,193.5,34.841412,31.5452,1.5304,78.6224,11579
59,103,178.5,193.5,34.930412,31.3289,1.3995,81.0478,11580
60,103,181.5,193.5,35.06662,31.0804,1.0105,82.6535,11581
61,103,184.5,193.5,NA,NA,0,NA,11582
62,103,187.5,193.5,NA,NA,0,NA,11583
63,103,190.5,193.5,NA,NA,0,NA,11584
64,103,193.5,193.5,NA,NA,0,NA,11585
65,103,196.5,193.5,NA,NA,0,NA,11586
66,103,199.5,193.5,NA,NA,0,NA,11587
67,103,202.5,193.5,NA,NA,0,NA,11588
68,103,205.5,193.5,NA,NA,0,NA,11589
69,103,208.5,193.5,NA,NA,0,NA,11590
70,103,211.5,193.5,NA,NA,0,NA,11591
71,103,214.5,193.5,NA,NA,0,NA,11592
72,103,217.5,193.5,NA,NA,0,NA,11593
73,103,220.5,193.5,NA,NA,0,NA,11594
74,103,223.5,193.5,34.987778,32.4989,0.2345,51.1554,11595
75,103,226.5,193.5,34.916821,32.7194,0.401,63.8477,11596
76,103,229.5,193.5,34.700943,32.7341,0.9531,57.9422,11597
77,103,232.5,193.5,34.359394,32.7042,1.5257,43.0905,11598
78,103,235.5,193.5,34.293991,32.8239,0.3442,36.6531,11599
79,103,238.5,193.5,33.899471,33.3011,1.215,39.0345,11600
80,103,241.5,193.5,33.755432,33.5734,1.2426,33.8927,11601
81,103,244.5,193.5,33.577515,33.8369,1.1963,31.7284,11602
82,103,247.5,193.5,33.424797,34.1719,1.2531,31.4828,11603
83,103,250.5,193.5,33.315468,34.4131,1.2411,29.7891,11604
84,103,253.5,193.5,33.256424,34.4952,1.1449,30.7839,11605
85,103,256.5,193.5,33.196144,34.6352,1.1719,30.2848,11606
86,103,259.5,193.5,33.163143,34.7179,0.4957,28.4047,11607
87,103,262.5,193.5,33.226463,34.5256,1.2256,30.4092,11608
88,103,265.5,193.5,33.22644,34.5608,1.2273,31.2158,11609
89,103,268.5,193.5,33.22847,34.6014,1.2351,33.1928,11610
90,103,271.5,193.5,NA,NA,0,NA,11611
91,103,274.5,193.5,NA,NA,0,NA,11612
92,103,277.5,193.5,NA,NA,0,NA,11613
93,103,280.5,193.5,NA,NA,0,NA,11614
94,103,283.5,193.5,33.894627,33.1127,2.0003,63.5702,11615
95,103,286.5,193.5,33.985474,32.8943,2.4029,65.5818,11616
96,103,289.5,193.5,34.117722,32.5816,2.565,64.4786,11617
97,103,292.5,193.5,34.256702,32.2699,2.5497,64.4125,11618
98,103,295.5,193.5,34.365688,32.0603,2.3817,61.912,11619
99,103,298.5,193.5,34.394993,32.077,1.9867,51.7674,11620
100,103,301.5,193.5,34.334049,32.0052,1.4945,41.4599,11621
101,103,304.5,193.5,34.528553,31.5286,1.3515,61.404,11622
102,103,307.5,193.5,34.703667,31.1761,1.0397,65.1578,11623
103,103,310.5,193.5,34.917236,30.9587,0.3619,59.5014,11624
104,103,313.5,193.5,NA,NA,0,NA,11625
105,103,316.5,193.5,35.493504,29.3177,0.1307,67.7659,11626
106,103,319.5,193.5,35.444481,29.3529,0.2336,67.7846,11627
107,103,322.5,193.5,35.40485,29.4312,0.4036,63.3362,11628
108,103,325.5,193.5,35.275204,29.7769,0.6488,36.1349,11629
109,103,328.5,193.5,35.253063,29.8739,0.8533,35.1818,11630
110,103,331.5,193.5,35.37067,29.6104,1.1744,58.3981,11631
111,103,334.5,193.5,35.416393,29.555,1.3519,63.7423,11632
112,103,337.5,193.5,35.39777,29.7002,1.1921,61.4823,11633
113,103,340.5,193.5,35.345245,29.959,1.0895,38.0283,11634
114,103,343.5,193.5,35.430576,29.7345,1.32,58.7558,11635
115,103,346.5,193.5,35.486134,29.5805,1.3866,55.7895,11636
116,103,349.5,193.5,35.504169,29.4545,1.2202,37.3665,11637
117,103,352.5,193.5,35.637829,29.0714,1.2221,59.9828,11638
118,103,355.5,193.5,35.780426,28.7213,1.4128,61.4853,11639
119,103,358.5,193.5,35.875885,28.5527,1.4003,57.131,11640
120,103,361.5,193.5,35.95422,28.4182,1.3463,55.8346,11641
121,103,364.5,193.5,36.022072,28.3094,1.2623,57.5433,11642
122,103,367.5,193.5,36.071915,28.2494,1.1499,56.9661,11643
123,103,370.5,193.5,36.134747,28.1379,1.0273,52.3099,11644
124,103,373.5,193.5,36.232437,28.0016,0.8966,48.1668,11645
125,103,376.5,193.5,36.370277,27.8683,0.7787,50.3641,11646
126,103,379.5,193.5,36.507988,27.6334,0.8311,59.375,11647
127,103,382.5,193.5,36.606792,27.3407,1.1985,68.153,11648
128,103,385.5,193.5,36.628979,27.2501,1.597,67.6794,11649
129,103,388.5,193.5,36.621418,27.2651,1.6357,60.0867,11650
130,103,391.5,193.5,36.585922,27.3065,1.9347,57.8934,11651
131,103,394.5,193.5,36.553345,27.3132,2.1104,64.6783,11652
132,103,397.5,193.5,36.564869,27.2153,2.1437,65.672,11653
133,103,400.5,193.5,36.595726,27.0867,2.049,58.8524,11654
134,103,403.5,193.5,36.610558,26.9798,2.0975,66.147,11655
135,103,406.5,193.5,36.616234,26.9333,1.9836,67.1042,11656
136,103,409.5,193.5,36.64175,26.8845,1.8094,67.645,11657
137,103,412.5,193.5,36.683319,26.8428,1.612,68.7914,11658
138,103,415.5,193.5,36.73399,26.8443,1.3607,68.673,11659
139,103,418.5,193.5,36.865463,26.8155,1.0549,59.1144,11660
140,103,421.5,193.5,37.03091,26.7276,0.7932,60.5232,11661
141,103,424.5,193.5,37.236538,26.6538,0.4119,63.1019,11662
142,103,427.5,193.5,NA,NA,0,NA,11663
143,103,430.5,193.5,NA,NA,0,NA,11664
144,103,433.5,193.5,NA,NA,0,NA,11665
145,103,436.5,193.5,NA,NA,0,NA,11666
146,103,439.5,193.5,NA,NA,0,NA,11667
147,103,442.5,193.5,36.305237,27.186,0.2207,40.7927,11668
148,103,445.5,193.5,36.299534,27.211,0.5969,38.3266,11669
149,103,448.5,193.5,36.306675,27.244,0.8733,38.7844,11670
150,103,451.5,193.5,36.307335,27.2777,1.1722,39.7581,11671
151,103,454.5,193.5,36.272789,27.3405,1.3273,38.3974,11672
152,103,457.5,193.5,36.281975,27.3444,1.4317,49.9749,11673
153,103,460.5,193.5,36.25972,27.3622,1.4789,35.3068,11674
154,103,463.5,193.5,36.263844,27.3305,1.4929,37.2194,11675
155,103,466.5,193.5,36.294365,27.2316,1.5043,39.9448,11676
156,103,469.5,193.5,36.338451,27.0929,1.4912,38.8455,11677
157,103,472.5,193.5,36.392414,26.961,1.571,41.8353,11678
158,103,475.5,193.5,36.462082,26.8069,1.7155,61.3288,11679
159,103,478.5,193.5,36.506554,26.7049,1.6987,64.6341,11680
160,103,481.5,193.5,36.533997,26.6497,1.5751,66.5537,11681
161,103,484.5,193.5,36.551479,26.6398,1.4742,64.3641,11682
162,103,487.5,193.5,36.563568,26.6793,1.488,66.6839,11683
163,103,490.5,193.5,36.575428,26.7636,1.5653,65.7368,11684
164,103,493.5,193.5,36.603889,26.8483,1.5837,66.1752,11685
165,103,496.5,193.5,36.637733,26.9247,1.5642,63.1308,11686
166,103,499.5,193.5,36.649448,26.9681,1.5721,60.1154,11687
167,103,502.5,193.5,36.653973,26.9842,1.5705,58.4961,11688
168,103,505.5,193.5,36.657059,26.9713,1.5706,58.8979,11689
169,103,508.5,193.5,36.658703,26.9412,1.5732,57.7682,11690
170,103,511.5,193.5,36.661701,26.8967,1.5743,56.7004,11691
171,103,514.5,193.5,36.667419,26.8404,1.5761,56.7955,11692
172,103,517.5,193.5,36.673943,26.7785,1.5795,56.7646,11693
173,103,520.5,193.5,36.679317,26.7174,1.5857,56.6763,11694
174,103,523.5,193.5,36.675583,26.6711,1.5844,57.0678,11695
175,103,526.5,193.5,36.63681,26.665,1.577,42.8214,11696
176,103,529.5,193.5,36.596146,26.6639,1.4378,38.0614,11697
177,103,532.5,193.5,36.583904,26.5968,1.4642,40.8559,11698
178,103,535.5,193.5,36.542332,26.6152,1.3998,36.8028,11699
179,103,538.5,193.5,36.550743,26.4729,1.8868,56.7728,11700
0,102,1.5,196.5,NA,NA,0,NA,11701
1,102,4.5,196.5,NA,NA,0,NA,11702
2,102,7.5,196.5,NA,NA,0,NA,11703
3,102,10.5,196.5,38.16917,24.8507,1.1431,68.4829,11704
4,102,13.5,196.5,38.074226,25.1834,1.1703,68.6658,11705
5,102,16.5,196.5,37.998352,25.4951,1.0277,70.1737,11706
6,102,19.5,196.5,37.962414,25.7287,0.7527,70.7349,11707
7,102,22.5,196.5,37.965153,25.8484,0.4676,72.9023,11708
8,102,25.5,196.5,38.00322,25.6624,0.281,74.7477,11709
9,102,28.5,196.5,NA,NA,0,NA,11710
10,102,31.5,196.5,NA,NA,0,NA,11711
11,102,34.5,196.5,38.001034,27.2212,0.1108,65.3105,11712
12,102,37.5,196.5,37.638126,26.2514,1.6507,64.1418,11713
13,102,40.5,196.5,37.623146,26.2093,1.8495,64.6168,11714
14,102,43.5,196.5,37.653927,26.0487,1.9062,64.6382,11715
15,102,46.5,196.5,37.783363,25.9644,1.6015,58.4667,11716
16,102,49.5,196.5,37.835228,25.8446,1.4834,64.8404,11717
17,102,52.5,196.5,37.873383,25.6317,1.0811,64.2624,11718
18,102,55.5,196.5,37.905476,25.4099,0.4087,68.517,11719
19,102,58.5,196.5,NA,NA,0,NA,11720
20,102,61.5,196.5,38.228687,24.4669,0.2401,49.4396,11721
21,102,64.5,196.5,38.297264,24.3553,0.6226,50.4044,11722
22,102,67.5,196.5,38.414433,24.2125,0.8625,74.2192,11723
23,102,70.5,196.5,38.47953,24.1531,1.051,75.6125,11724
24,102,73.5,196.5,38.521141,24.1184,0.9835,76.7327,11725
25,102,76.5,196.5,38.540276,24.1128,0.4539,83.2781,11726
26,102,79.5,196.5,NA,NA,0,NA,11727
27,102,82.5,196.5,NA,NA,0,NA,11728
28,102,85.5,196.5,NA,NA,0,NA,11729
29,102,88.5,196.5,NA,NA,0,NA,11730
30,102,91.5,196.5,NA,NA,0,NA,11731
31,102,94.5,196.5,NA,NA,0,NA,11732
32,102,97.5,196.5,NA,NA,0,NA,11733
33,102,100.5,196.5,NA,NA,0,NA,11734
34,102,103.5,196.5,NA,NA,0,NA,11735
35,102,106.5,196.5,NA,NA,0,NA,11736
36,102,109.5,196.5,NA,NA,0,NA,11737
37,102,112.5,196.5,37.69796,25.0249,0.7456,50.3169,11738
38,102,115.5,196.5,37.684513,25.0429,2.227,53.7693,11739
39,102,118.5,196.5,37.640583,25.1063,2.3226,76.415,11740
40,102,121.5,196.5,37.62331,25.139,2.2022,74.1052,11741
41,102,124.5,196.5,37.570637,25.23,1.8249,73.0475,11742
42,102,127.5,196.5,37.476929,25.3897,1.0785,75.2066,11743
43,102,130.5,196.5,NA,NA,0,NA,11744
44,102,133.5,196.5,NA,NA,0,NA,11745
45,102,136.5,196.5,36.530502,27.5663,0.3559,43.4503,11746
46,102,139.5,196.5,36.345264,28.1734,1.0743,40.4511,11747
47,102,142.5,196.5,36.24165,28.6612,1.1257,41.4553,11748
48,102,145.5,196.5,36.227726,29.0375,0.8728,67.5487,11749
49,102,148.5,196.5,36.230824,29.2581,0.3408,74.7599,11750
50,102,151.5,196.5,NA,NA,0,NA,11751
51,102,154.5,196.5,NA,NA,0,NA,11752
52,102,157.5,196.5,NA,NA,0,NA,11753
53,102,160.5,196.5,35.128651,31.0206,0.2241,34.727,11754
54,102,163.5,196.5,35.017303,31.3254,0.3084,32.539,11755
55,102,166.5,196.5,34.830467,31.621,1.2952,48.173,11756
56,102,169.5,196.5,34.721256,31.8054,1.4537,57.4047,11757
57,102,172.5,196.5,34.651173,32.0742,1.4769,67.9839,11758
58,102,175.5,196.5,34.677212,31.8743,1.5218,76.8516,11759
59,102,178.5,196.5,34.762596,31.6654,1.5104,79.7893,11760
60,102,181.5,196.5,34.906258,31.4147,1.3427,81.6477,11761
61,102,184.5,196.5,NA,NA,0,NA,11762
62,102,187.5,196.5,NA,NA,0,NA,11763
63,102,190.5,196.5,NA,NA,0,NA,11764
64,102,193.5,196.5,NA,NA,0,NA,11765
65,102,196.5,196.5,NA,NA,0,NA,11766
66,102,199.5,196.5,NA,NA,0,NA,11767
67,102,202.5,196.5,NA,NA,0,NA,11768
68,102,205.5,196.5,NA,NA,0,NA,11769
69,102,208.5,196.5,NA,NA,0,NA,11770
70,102,211.5,196.5,NA,NA,0,NA,11771
71,102,214.5,196.5,NA,NA,0,NA,11772
72,102,217.5,196.5,NA,NA,0,NA,11773
73,102,220.5,196.5,NA,NA,0,NA,11774
74,102,223.5,196.5,34.926815,32.382,0.1221,63.8393,11775
75,102,226.5,196.5,34.746666,32.6479,1.4236,62.0516,11776
76,102,229.5,196.5,34.6689,32.7497,0.4566,48.7205,11777
77,102,232.5,196.5,34.348267,32.6781,1.5226,38.3791,11778
78,102,235.5,196.5,34.05233,32.9168,1.2185,35.8379,11779
79,102,238.5,196.5,33.872036,33.2918,1.2337,40.5363,11780
80,102,241.5,196.5,33.716396,33.5906,1.2328,33.6081,11781
81,102,244.5,196.5,33.62318,33.775,0.0612,28.2455,11782
82,102,247.5,196.5,33.407654,34.2049,1.2458,32.3164,11783
83,102,250.5,196.5,33.291767,34.4648,1.2501,31.8461,11784
84,102,253.5,196.5,33.263371,34.4736,1.1515,30.2274,11785
85,102,256.5,196.5,33.207355,34.6157,1.1323,28.8984,11786
86,102,259.5,196.5,33.174126,34.7139,0.8898,29.013,11787
87,102,262.5,196.5,33.232136,34.5279,1.2278,30.3735,11788
88,102,265.5,196.5,33.239849,34.5488,1.1937,29.8815,11789
89,102,268.5,196.5,33.264313,34.5506,1.1493,32.9944,11790
90,102,271.5,196.5,33.335598,34.4404,0.4575,37.681,11791
91,102,274.5,196.5,33.407722,34.2592,0.7675,40.9691,11792
92,102,277.5,196.5,33.507118,34.0256,1.1134,46.6871,11793
93,102,280.5,196.5,33.681366,33.6474,1.6345,67.1372,11794
94,102,283.5,196.5,33.774357,33.4038,2.4843,69.4948,11795
95,102,286.5,196.5,33.922493,33.0452,2.4988,67.4962,11796
96,102,289.5,196.5,34.086967,32.6499,2.4933,66.4879,11797
97,102,292.5,196.5,34.249062,32.2793,2.4248,66.3753,11798
98,102,295.5,196.5,34.385376,32.0022,2.2651,63.4134,11799
99,102,298.5,196.5,34.455772,31.917,1.947,56.9463,11800
100,102,301.5,196.5,34.417622,31.7708,1.7003,47.4099,11801
101,102,304.5,196.5,34.582176,31.3867,1.2371,66.807,11802
102,102,307.5,196.5,34.727592,31.0833,0.495,63.4942,11803
103,102,310.5,196.5,NA,NA,0,NA,11804
104,102,313.5,196.5,NA,NA,0,NA,11805
105,102,316.5,196.5,NA,NA,0,NA,11806
106,102,319.5,196.5,35.41375,29.3472,0.2195,65.1091,11807
107,102,322.5,196.5,35.3908,29.3793,0.3699,65.444,11808
108,102,325.5,196.5,35.367668,29.4449,0.5962,61.2152,11809
109,102,328.5,196.5,35.373512,29.5377,0.8453,58.3356,11810
110,102,331.5,196.5,35.405029,29.4513,1.1552,63.0375,11811
111,102,334.5,196.5,35.406796,29.564,1.2925,62.9384,11812
112,102,337.5,196.5,35.33062,29.9236,1.0575,39.0209,11813
113,102,340.5,196.5,35.37479,30.0074,1.1573,60.8375,11814
114,102,343.5,196.5,35.412369,29.7578,1.3424,61.9127,11815
115,102,346.5,196.5,35.477524,29.6062,1.3788,62.511,11816
116,102,349.5,196.5,35.549984,29.2992,1.3075,56.2847,11817
117,102,352.5,196.5,35.595474,29.1248,1.2291,36.5742,11818
118,102,355.5,196.5,35.785984,28.652,1.5324,61.4169,11819
119,102,358.5,196.5,35.888626,28.4684,1.4921,57.9401,11820
120,102,361.5,196.5,35.964085,28.3387,1.4368,55.6604,11821
121,102,364.5,196.5,36.022133,28.2386,1.3628,56.5542,11822
122,102,367.5,196.5,36.041103,28.1915,1.2706,44.3509,11823
123,102,370.5,196.5,36.079544,28.1104,1.1876,38.6898,11824
124,102,373.5,196.5,36.158249,27.9791,1.1143,38.8922,11825
125,102,376.5,196.5,36.292194,27.7692,1.0685,48.5195,11826
126,102,379.5,196.5,36.401722,27.5804,1.1293,64.842,11827
127,102,382.5,196.5,36.47263,27.4547,1.274,65.1772,11828
128,102,385.5,196.5,36.507065,27.4159,1.4803,58.6827,11829
129,102,388.5,196.5,36.524063,27.3865,1.6152,59.0676,11830
130,102,391.5,196.5,36.513805,27.3798,1.8422,63.7554,11831
131,102,394.5,196.5,36.530319,27.2903,2.0371,64.5408,11832
132,102,397.5,196.5,36.575222,27.1214,2.0889,64.002,11833
133,102,400.5,196.5,36.591709,27.0329,2.0404,66.1782,11834
134,102,403.5,196.5,36.57795,27.0148,2.047,66.2107,11835
135,102,406.5,196.5,36.567104,27.0098,1.9303,66.2589,11836
136,102,409.5,196.5,36.58897,26.964,1.7766,68.8048,11837
137,102,412.5,196.5,36.628361,26.904,1.619,67.7696,11838
138,102,415.5,196.5,36.662914,26.8836,1.4316,67.146,11839
139,102,418.5,196.5,36.743019,26.8685,1.1562,62.5113,11840
140,102,421.5,196.5,36.848927,26.8334,0.9384,58.2859,11841
141,102,424.5,196.5,37.009125,26.7711,0.7281,60.6586,11842
142,102,427.5,196.5,37.209511,26.7065,0.3967,63.0288,11843
143,102,430.5,196.5,NA,NA,0,NA,11844
144,102,433.5,196.5,NA,NA,0,NA,11845
145,102,436.5,196.5,NA,NA,0,NA,11846
146,102,439.5,196.5,NA,NA,0,NA,11847
147,102,442.5,196.5,NA,NA,0,NA,11848
148,102,445.5,196.5,36.300545,27.1926,0.2631,40.8481,11849
149,102,448.5,196.5,36.307751,27.1989,0.7311,38.1486,11850
150,102,451.5,196.5,36.333141,27.1876,1.2069,37.8618,11851
151,102,454.5,196.5,36.329353,27.2191,1.3745,38.5159,11852
152,102,457.5,196.5,36.329823,27.2323,1.4985,38.123,11853
153,102,460.5,196.5,36.327293,27.233,1.5465,39.1642,11854
154,102,463.5,196.5,36.331234,27.1928,1.5666,39.825,11855
155,102,466.5,196.5,36.365417,27.0752,1.6301,39.0804,11856
156,102,469.5,196.5,36.399891,26.9622,1.7087,40.4215,11857
157,102,472.5,196.5,36.454903,26.8292,1.7448,47.174,11858
158,102,475.5,196.5,36.499428,26.7233,1.7368,56.0843,11859
159,102,478.5,196.5,36.52792,26.6562,1.5978,65.0052,11860
160,102,481.5,196.5,36.5424,26.632,1.3609,64.3899,11861
161,102,484.5,196.5,36.548695,26.655,1.197,67.6996,11862
162,102,487.5,196.5,36.550568,26.7399,1.2222,65.8835,11863
163,102,490.5,196.5,36.578312,26.8443,1.3303,66.4013,11864
164,102,493.5,196.5,36.620949,26.9419,1.4057,62.4958,11865
165,102,496.5,196.5,36.639538,26.9999,1.4683,57.912,11866
166,102,499.5,196.5,36.648979,27.014,1.5131,58.6067,11867
167,102,502.5,196.5,36.652637,27.004,1.5375,58.4432,11868
168,102,505.5,196.5,36.654636,26.9727,1.5522,57.7259,11869
169,102,508.5,196.5,36.657051,26.9261,1.5593,56.6183,11870
170,102,511.5,196.5,36.66243,26.8668,1.5622,56.5243,11871
171,102,514.5,196.5,36.670528,26.7985,1.5611,56.498,11872
172,102,517.5,196.5,36.680248,26.7252,1.5591,56.6468,11873
173,102,520.5,196.5,36.690777,26.6509,1.5575,56.8775,11874
174,102,523.5,196.5,36.697369,26.5861,1.5503,57.2589,11875
175,102,526.5,196.5,36.684654,26.5531,1.5257,56.3443,11876
176,102,529.5,196.5,36.611908,26.6271,1.3601,36.4776,11877
177,102,532.5,196.5,36.615292,26.5257,1.3867,55.8582,11878
178,102,535.5,196.5,36.633137,26.4097,1.5384,56.8065,11879
179,102,538.5,196.5,36.595692,26.3738,1.9835,58.4183,11880
0,101,1.5,199.5,39.077255,22.8213,0.5298,73.8126,11881
1,101,4.5,199.5,NA,NA,0,NA,11882
2,101,7.5,199.5,38.342697,24.2678,0.6144,69.9587,11883
3,101,10.5,199.5,38.173504,24.6579,1.4449,68.769,11884
4,101,13.5,199.5,38.028648,25.0356,1.4307,68.1866,11885
5,101,16.5,199.5,37.905144,25.3765,1.3084,68.14,11886
6,101,19.5,199.5,37.81168,25.6232,1.0831,67.6595,11887
7,101,22.5,199.5,37.765373,25.8512,0.8145,67.1161,11888
8,101,25.5,199.5,37.761108,26.0571,0.6074,67.6639,11889
9,101,28.5,199.5,37.800526,26.3276,0.4405,67.6056,11890
10,101,31.5,199.5,37.885345,26.3038,0.2259,61.1567,11891
11,101,34.5,199.5,37.599251,26.1667,1.8884,65.0634,11892
12,101,37.5,199.5,37.588112,26.1921,1.9265,65.1667,11893
