X (Grid)	Y (Grid)	X (m)	Y (m)	Data
57	43	172.5	373.5	34.882504
58	43	175.5	373.5	34.958122
59	43	178.5	373.5	35.002621
60	43	181.5	373.5	34.993809
61	43	184.5	373.5	35.290649
62	43	187.5	373.5	35.451466
63	43	190.5	373.5	35.57753
64	43	193.5	373.5	35.642059
65	43	196.5	373.5	35.643253
66	43	199.5	373.5	35.592522
67	43	202.5	373.5	35.513348
68	43	205.5	373.5	35.438892
69	43	208.5	373.5	35.378567
70	43	211.5	373.5	35.333351
71	43	214.5	373.5	35.304295
72	43	217.5	373.5	35.280087
73	43	220.5	373.5	35.249046
74	43	223.5	373.5	35.419308
75	43	226.5	373.5	35.480354
76	43	229.5	373.5	35.527142
77	43	232.5	373.5	35.565723
78	43	235.5	373.5	35.604469
79	43	238.5	373.5	35.644913
80	43	241.5	373.5	35.690029
81	43	244.5	373.5	35.737244
82	43	247.5	373.5	35.794136
83	43	250.5	373.5	35.861855
84	43	253.5	373.5	35.935925
85	43	256.5	373.5	36.026997
86	43	259.5	373.5	36.120796
87	43	262.5	373.5	36.157082
88	43	265.5	373.5	36.158604
89	43	268.5	373.5	36.151176
90	43	271.5	373.5	36.138332
91	43	274.5	373.5	36.116138
92	43	277.5	373.5	36.08461
93	43	280.5	373.5	36.072891
94	43	283.5	373.5	36.092018
95	43	286.5	373.5	36.158417
96	43	289.5	373.5	36.287777
97	43	292.5	373.5	36.42625
98	43	295.5	373.5	36.57444
99	43	298.5	373.5	36.697575
100	43	301.5	373.5	36.747993
101	43	304.5	373.5	36.523754
102	43	307.5	373.5	36.530506
103	43	310.5	373.5	36.595753
104	43	313.5	373.5	36.854572
105	43	316.5	373.5	37.127453
106	43	319.5	373.5	-999
107	43	322.5	373.5	-999
108	43	325.5	373.5	-999
109	43	328.5	373.5	-999
110	43	331.5	373.5	36.819302
111	43	334.5	373.5	36.750534
112	43	337.5	373.5	36.687561
113	43	340.5	373.5	36.337631
114	43	343.5	373.5	36.255516
115	43	346.5	373.5	36.194225
116	43	349.5	373.5	36.116497
117	43	352.5	373.5	36.064449
118	43	355.5	373.5	36.03735
119	43	358.5	373.5	36.028954
120	43	361.5	373.5	36.053291
121	43	364.5	373.5	36.132786
122	43	367.5	373.5	36.187744
123	43	370.5	373.5	36.22438
124	43	373.5	373.5	36.242935
125	43	376.5	373.5	36.236755
126	43	379.5	373.5	36.175819
127	43	382.5	373.5	36.003853
128	43	385.5	373.5	36.057537
129	43	388.5	373.5	36.087475
130	43	391.5	373.5	36.100197
131	43	394.5	373.5	36.099659
132	43	397.5	373.5	36.084633
133	43	400.5	373.5	36.060535
134	43	403.5	373.5	36.069492
135	43	406.5	373.5	36.115417
136	43	409.5	373.5	36.145508
137	43	412.5	373.5	36.166912
138	43	415.5	373.5	36.184761
139	43	418.5	373.5	36.211079
140	43	421.5	373.5	36.197895
141	43	424.5	373.5	36.120445
142	43	427.5	373.5	36.056076
143	43	430.5	373.5	36.03896
144	43	433.5	373.5	36.066578
145	43	436.5	373.5	36.081692
146	43	439.5	373.5	36.088341
147	43	442.5	373.5	36.087982
148	43	445.5	373.5	36.08234
149	43	448.5	373.5	36.073948
150	43	451.5	373.5	36.067364
151	43	454.5	373.5	36.065777
152	43	457.5	373.5	36.073448
153	43	460.5	373.5	36.091816
154	43	463.5	373.5	36.134441
155	43	466.5	373.5	36.201412
156	43	469.5	373.5	36.251205
157	43	472.5	373.5	36.331749
158	43	475.5	373.5	36.416985
159	43	478.5	373.5	36.525383
160	43	481.5	373.5	36.736061
161	43	484.5	373.5	-999
162	43	487.5	373.5	-999
163	43	490.5	373.5	-999
164	43	493.5	373.5	-999
165	43	496.5	373.5	-999
166	43	499.5	373.5	-999
167	43	502.5	373.5	-999
168	43	505.5	373.5	-999
169	43	508.5	373.5	-999
170	43	511.5	373.5	36.55061
171	43	514.5	373.5	36.512939
172	43	517.5	373.5	36.497734
173	43	520.5	373.5	36.50145
174	43	523.5	373.5	36.518093
175	43	526.5	373.5	36.540623
176	43	529.5	373.5	36.554745
177	43	532.5	373.5	36.524956
178	43	535.5	373.5	36.462639
179	43	538.5	373.5	36.345951
0	42	1.5	376.5	38.143181
1	42	4.5	376.5	38.02684
2	42	7.5	376.5	38.112396
3	42	10.5	376.5	38.124119
4	42	13.5	376.5	38.106987
5	42	16.5	376.5	38.083439
6	42	19.5	376.5	38.054012
7	42	22.5	376.5	38.006447
8	42	25.5	376.5	37.91515
9	42	28.5	376.5	37.747211
10	42	31.5	376.5	37.42168
11	42	34.5	376.5	37.023232
12	42	37.5	376.5	36.702232
13	42	40.5	376.5	36.460339
14	42	43.5	376.5	36.263996
15	42	46.5	376.5	36.022121
16	42	49.5	376.5	35.937504
17	42	52.5	376.5	35.835884
18	42	55.5	376.5	35.733829
19	42	58.5	376.5	35.654449
20	42	61.5	376.5	35.606674
21	42	64.5	376.5	35.588718
22	42	67.5	376.5	35.595497
23	42	70.5	376.5	35.632813
24	42	73.5	376.5	35.67762
25	42	76.5	376.5	35.716793
26	42	79.5	376.5	35.775566
27	42	82.5	376.5	35.790268
28	42	85.5	376.5	35.817287
29	42	88.5	376.5	35.723835
30	42	91.5	376.5	35.634197
31	42	94.5	376.5	35.550022
32	42	97.5	376.5	35.475906
33	42	100.5	376.5	35.381153
34	42	103.5	376.5	35.332996
35	42	106.5	376.5	35.268551
36	42	109.5	376.5	35.199226
37	42	112.5	376.5	35.121807
38	42	115.5	376.5	35.030823
39	42	118.5	376.5	34.949875
40	42	121.5	376.5	34.874401
41	42	124.5	376.5	34.816952
42	42	127.5	376.5	34.736687
43	42	130.5	376.5	34.682186
44	42	133.5	376.5	34.655052
45	42	136.5	376.5	34.641048
46	42	139.5	376.5	34.630169
47	42	142.5	376.5	34.629333
48	42	145.5	376.5	34.704105
49	42	148.5	376.5	34.726051
50	42	151.5	376.5	34.752781
51	42	154.5	376.5	34.782444
52	42	157.5	376.5	34.825371
53	42	160.5	376.5	34.933743
54	42	163.5	376.5	34.946156
55	42	166.5	376.5	34.942825
56	42	169.5	376.5	34.939426
57	42	172.5	376.5	35.028774
58	42	175.5	376.5	35.002441
59	42	178.5	376.5	35.060822
60	42	181.5	376.5	35.241337
61	42	184.5	376.5	35.380016
62	42	187.5	376.5	35.555004
63	42	190.5	376.5	35.685497
64	42	193.5	376.5	35.750576
65	42	196.5	376.5	35.743172
66	42	199.5	376.5	35.674576
67	42	202.5	376.5	35.565971
68	42	205.5	376.5	35.487747
69	42	208.5	376.5	35.431965
70	42	211.5	376.5	35.396858
71	42	214.5	376.5	35.369434
72	42	217.5	376.5	35.335789
73	42	220.5	376.5	35.492138
74	42	223.5	376.5	35.536102
75	42	226.5	376.5	35.583851
76	42	229.5	376.5	35.622307
77	42	232.5	376.5	35.659061
78	42	235.5	376.5	35.697762
79	42	238.5	376.5	35.740444
80	42	241.5	376.5	35.78664
81	42	244.5	376.5	35.835403
82	42	247.5	376.5	35.894447
83	42	250.5	376.5	35.96661
84	42	253.5	376.5	36.038055
85	42	256.5	376.5	36.114357
86	42	259.5	376.5	36.179512
87	42	262.5	376.5	36.184433
88	42	265.5	376.5	36.150143
89	42	268.5	376.5	36.117836
90	42	271.5	376.5	36.094597
91	42	274.5	376.5	36.074993
92	42	277.5	376.5	36.057461
93	42	280.5	376.5	36.05228
94	42	283.5	376.5	36.078949
95	42	286.5	376.5	36.162617
96	42	289.5	376.5	36.345333
97	42	292.5	376.5	36.49028
98	42	295.5	376.5	36.631622
99	42	298.5	376.5	36.721504
100	42	301.5	376.5	36.75304
101	42	304.5	376.5	36.597019
102	42	307.5	376.5	36.593899
103	42	310.5	376.5	36.616268
104	42	313.5	376.5	36.750305
105	42	316.5	376.5	36.896915
106	42	319.5	376.5	36.987518
107	42	322.5	376.5	37.038528
108	42	325.5	376.5	37.052383
109	42	328.5	376.5	37.003235
110	42	331.5	376.5	36.855457
111	42	334.5	376.5	36.733742
112	42	337.5	376.5	36.632526
113	42	340.5	376.5	36.283123
114	42	343.5	376.5	36.2132
115	42	346.5	376.5	36.168346
116	42	349.5	376.5	36.133801
117	42	352.5	376.5	36.11718
118	42	355.5	376.5	36.101238
119	42	358.5	376.5	36.090633
120	42	361.5	376.5	36.110931
121	42	364.5	376.5	36.169239
122	42	367.5	376.5	36.209751
123	42	370.5	376.5	36.2379
124	42	373.5	376.5	36.252094
125	42	376.5	376.5	36.24358
126	42	379.5	376.5	36.181473
127	42	382.5	376.5	36.006386
128	42	385.5	376.5	36.055004
129	42	388.5	376.5	36.084644
130	42	391.5	376.5	36.100891
131	42	394.5	376.5	36.110691
132	42	397.5	376.5	36.110462
133	42	400.5	376.5	36.112915
134	42	403.5	376.5	36.121063
135	42	406.5	376.5	36.137917
136	42	409.5	376.5	36.154297
137	42	412.5	376.5	36.169418
138	42	415.5	376.5	36.184013
139	42	418.5	376.5	36.210442
140	42	421.5	376.5	36.197147
141	42	424.5	376.5	36.116386
142	42	427.5	376.5	36.08741
143	42	430.5	376.5	36.077999
144	42	433.5	376.5	36.081059
145	42	436.5	376.5	36.085209
146	42	439.5	376.5	36.085571
147	42	442.5	376.5	36.0807
148	42	445.5	376.5	36.071747
149	42	448.5	376.5	36.061272
150	42	451.5	376.5	36.053635
151	42	454.5	376.5	36.052029
152	42	457.5	376.5	36.060265
153	42	460.5	376.5	36.079048
154	42	463.5	376.5	36.119923
155	42	466.5	376.5	36.189331
156	42	469.5	376.5	36.239082
157	42	472.5	376.5	36.315739
158	42	475.5	376.5	36.389416
159	42	478.5	376.5	36.466385
160	42	481.5	376.5	36.652554
161	42	484.5	376.5	-999
162	42	487.5	376.5	-999
163	42	490.5	376.5	-999
164	42	493.5	376.5	-999
165	42	496.5	376.5	-999
166	42	499.5	376.5	-999
167	42	502.5	376.5	-999
168	42	505.5	376.5	-999
169	42	508.5	376.5	-999
170	42	511.5	376.5	-999
171	42	514.5	376.5	36.517006
172	42	517.5	376.5	36.501106
173	42	520.5	376.5	36.50452
174	42	523.5	376.5	36.521252
175	42	526.5	376.5	36.544437
176	42	529.5	376.5	36.559471
177	42	532.5	376.5	36.530254
178	42	535.5	376.5	36.463512
179	42	538.5	376.5	36.34013
0	41	1.5	379.5	38.15955
1	41	4.5	379.5	38.032013
2	41	7.5	379.5	38.094238
3	41	10.5	379.5	38.081539
4	41	13.5	379.5	38.051632
5	41	16.5	379.5	38.026104
6	41	19.5	379.5	38.000591
7	41	22.5	379.5	37.955833
8	41	25.5	379.5	37.866322
9	41	28.5	379.5	37.694443
10	41	31.5	379.5	37.360195
11	41	34.5	379.5	36.992237
12	41	37.5	379.5	36.68203
13	41	40.5	379.5	36.44994
14	41	43.5	379.5	36.280861
15	41	46.5	379.5	36.068367
16	41	49.5	379.5	35.978306
17	41	52.5	379.5	35.873905
18	41	55.5	379.5	35.771187
19	41	58.5	379.5	35.695801
20	41	61.5	379.5	35.655895
21	41	64.5	379.5	35.670292
22	41	67.5	379.5	35.678764
23	41	70.5	379.5	35.687424
24	41	73.5	379.5	35.715137
25	41	76.5	379.5	35.75338
26	41	79.5	379.5	35.786724
27	41	82.5	379.5	35.829815
28	41	85.5	379.5	35.806461
29	41	88.5	379.5	35.73452
30	41	91.5	379.5	35.651615
31	41	94.5	379.5	35.565952
32	41	97.5	379.5	35.48827
33	41	100.5	379.5	35.392132
34	41	103.5	379.5	35.34359
35	41	106.5	379.5	35.284286
36	41	109.5	379.5	35.230415
37	41	112.5	379.5	35.110905
38	41	115.5	379.5	35.025509
39	41	118.5	379.5	34.9408
40	41	121.5	379.5	34.870884
41	41	124.5	379.5	34.816963
42	41	127.5	379.5	34.774826
43	41	130.5	379.5	34.731449
44	41	133.5	379.5	34.699833
45	41	136.5	379.5	34.684963
46	41	139.5	379.5	34.734062
47	41	142.5	379.5	34.742924
48	41	145.5	379.5	34.759373
49	41	148.5	379.5	34.780041
50	41	151.5	379.5	34.791977
51	41	154.5	379.5	34.932518
52	41	157.5	379.5	34.882332
53	41	160.5	379.5	34.99118
54	41	163.5	379.5	34.992344
55	41	166.5	379.5	35.114273
56	41	169.5	379.5	35.090576
57	41	172.5	379.5	35.077206
58	41	175.5	379.5	35.156189
59	41	178.5	379.5	35.257294
60	41	181.5	379.5	35.309162
61	41	184.5	379.5	35.46151
62	41	187.5	379.5	35.631535
63	41	190.5	379.5	35.763294
64	41	193.5	379.5	35.826889
65	41	196.5	379.5	35.770596
66	41	199.5	379.5	35.68948
67	41	202.5	379.5	35.59864
68	41	205.5	379.5	35.526299
69	41	208.5	379.5	35.477005
70	41	211.5	379.5	35.447475
71	41	214.5	379.5	35.420856
72	41	217.5	379.5	35.567837
73	41	220.5	379.5	35.60751
74	41	223.5	379.5	35.646133
75	41	226.5	379.5	35.681599
76	41	229.5	379.5	35.71645
77	41	232.5	379.5	35.753391
78	41	235.5	379.5	35.793709
79	41	238.5	379.5	35.839039
80	41	241.5	379.5	35.887527
81	41	244.5	379.5	35.935844
82	41	247.5	379.5	35.996792
83	41	250.5	379.5	36.05629
84	41	253.5	379.5	36.123272
85	41	256.5	379.5	36.192894
86	41	259.5	379.5	36.215466
87	41	262.5	379.5	36.180317
88	41	265.5	379.5	36.131912
89	41	268.5	379.5	36.094543
90	41	271.5	379.5	36.067513
91	41	274.5	379.5	36.055695
92	41	277.5	379.5	35.932858
93	41	280.5	379.5	35.915413
94	41	283.5	379.5	35.95879
95	41	286.5	379.5	36.060501
96	41	289.5	379.5	36.471619
97	41	292.5	379.5	36.575665
98	41	295.5	379.5	36.672028
99	41	298.5	379.5	36.742344
100	41	301.5	379.5	36.666843
101	41	304.5	379.5	36.683132
102	41	307.5	379.5	36.66634
103	41	310.5	379.5	36.661404
104	41	313.5	379.5	36.712032
105	41	316.5	379.5	36.756268
106	41	319.5	379.5	36.797249
107	41	322.5	379.5	36.826633
108	41	325.5	379.5	36.815968
109	41	328.5	379.5	36.783264
110	41	331.5	379.5	36.736816
111	41	334.5	379.5	36.646645
112	41	337.5	379.5	36.54649
113	41	340.5	379.5	36.201092
114	41	343.5	379.5	36.13496
115	41	346.5	379.5	36.106621
116	41	349.5	379.5	36.125023
117	41	352.5	379.5	36.137592
118	41	355.5	379.5	36.14259
119	41	358.5	379.5	36.158966
120	41	361.5	379.5	36.173946
121	41	364.5	379.5	36.199364
122	41	367.5	379.5	36.22551
123	41	370.5	379.5	36.247013
124	41	373.5	379.5	36.258476
125	41	376.5	379.5	36.24876
126	41	379.5	379.5	36.185753
127	41	382.5	379.5	36.00613
128	41	385.5	379.5	36.047192
129	41	388.5	379.5	36.077568
130	41	391.5	379.5	36.098251
131	41	394.5	379.5	36.111801
132	41	397.5	379.5	36.119869
133	41	400.5	379.5	36.126526
134	41	403.5	379.5	36.134266
135	41	406.5	379.5	36.144978
136	41	409.5	379.5	36.156258
137	41	412.5	379.5	36.16909
138	41	415.5	379.5	36.181866
139	41	418.5	379.5	36.205105
140	41	421.5	379.5	36.193035
141	41	424.5	379.5	36.065277
142	41	427.5	379.5	36.07272
143	41	430.5	379.5	36.07679
144	41	433.5	379.5	36.080791
145	41	436.5	379.5	36.082573
146	41	439.5	379.5	36.07967
147	41	442.5	379.5	36.071316
148	41	445.5	379.5	36.059448
149	41	448.5	379.5	36.047009
150	41	451.5	379.5	36.038681
151	41	454.5	379.5	36.037586
152	41	457.5	379.5	36.046795
153	41	460.5	379.5	36.067432
154	41	463.5	379.5	36.108929
155	41	466.5	379.5	36.179276
156	41	469.5	379.5	36.228432
157	41	472.5	379.5	36.301991
158	41	475.5	379.5	36.368031
159	41	478.5	379.5	36.4254
160	41	481.5	379.5	36.581661
161	41	484.5	379.5	-999
162	41	487.5	379.5	-999
163	41	490.5	379.5	-999
164	41	493.5	379.5	-999
165	41	496.5	379.5	-999
166	41	499.5	379.5	-999
167	41	502.5	379.5	-999
168	41	505.5	379.5	-999
169	41	508.5	379.5	-999
170	41	511.5	379.5	-999
171	41	514.5	379.5	36.516884
172	41	517.5	379.5	36.504971
173	41	520.5	379.5	36.5089
174	41	523.5	379.5	36.526253
175	41	526.5	379.5	36.550613
176	41	529.5	379.5	36.566113
177	41	532.5	379.5	36.538738
178	41	535.5	379.5	36.463314
179	41	538.5	379.5	36.330471
0	40	1.5	382.5	38.187458
1	40	4.5	382.5	38.070213
2	40	7.5	382.5	38.076778
3	40	10.5	382.5	38.024895
4	40	13.5	382.5	37.982685
5	40	16.5	382.5	37.96093
6	40	19.5	382.5	37.944225
7	40	22.5	382.5	37.906269
8	40	25.5	382.5	37.819527
9	40	28.5	382.5	37.645969
10	40	31.5	382.5	37.303844
11	40	34.5	382.5	36.95385
12	40	37.5	382.5	36.675652
13	40	40.5	382.5	36.465752
14	40	43.5	382.5	36.239697
15	40	46.5	382.5	36.133057
16	40	49.5	382.5	36.024036
17	40	52.5	382.5	35.91721
18	40	55.5	382.5	35.814167
19	40	58.5	382.5	35.745937
20	40	61.5	382.5	35.712284
21	40	64.5	382.5	35.721794
22	40	67.5	382.5	35.723808
23	40	70.5	382.5	35.728916
24	40	73.5	382.5	35.734947
25	40	76.5	382.5	35.792
26	40	79.5	382.5	35.827431
27	40	82.5	382.5	35.87355
28	40	85.5	382.5	35.837872
29	40	88.5	382.5	35.764332
30	40	91.5	382.5	35.67609
31	40	94.5	382.5	35.585846
32	40	97.5	382.5	35.503975
33	40	100.5	382.5	35.405529
34	40	103.5	382.5	35.356045
35	40	106.5	382.5	35.298779
36	40	109.5	382.5	35.243519
37	40	112.5	382.5	35.118481
38	40	115.5	382.5	35.036041
39	40	118.5	382.5	34.961784
40	40	121.5	382.5	34.901245
41	40	124.5	382.5	34.853119
42	40	127.5	382.5	34.812004
43	40	130.5	382.5	34.774189
44	40	133.5	382.5	34.784309
45	40	136.5	382.5	34.782322
46	40	139.5	382.5	34.786194
47	40	142.5	382.5	34.797512
48	40	145.5	382.5	34.806076
49	40	148.5	382.5	34.8214
50	40	151.5	382.5	34.960545
51	40	154.5	382.5	34.995052
52	40	157.5	382.5	35.025089
53	40	160.5	382.5	35.034199
54	40	163.5	382.5	35.1712
55	40	166.5	382.5	35.18248
56	40	169.5	382.5	35.28886
57	40	172.5	382.5	35.25388
58	40	175.5	382.5	35.333759
59	40	178.5	382.5	35.312103
60	40	181.5	382.5	35.360973
61	40	184.5	382.5	35.519108
62	40	187.5	382.5	35.693413
63	40	190.5	382.5	35.827229
64	40	193.5	382.5	35.869518
65	40	196.5	382.5	35.805676
66	40	199.5	382.5	35.716457
67	40	202.5	382.5	35.632938
68	40	205.5	382.5	35.562031
69	40	208.5	382.5	35.517048
70	40	211.5	382.5	35.485798
71	40	214.5	382.5	35.634174
72	40	217.5	382.5	35.670811
73	40	220.5	382.5	35.712437
74	40	223.5	382.5	35.745476
75	40	226.5	382.5	35.776634
76	40	229.5	382.5	35.810249
77	40	232.5	382.5	35.849087
78	40	235.5	382.5	35.892586
79	40	238.5	382.5	35.942539
80	40	241.5	382.5	35.995209
81	40	244.5	382.5	36.039394
82	40	247.5	382.5	36.089779
83	40	250.5	382.5	36.138901
84	40	253.5	382.5	36.201275
85	40	256.5	382.5	36.235321
86	40	259.5	382.5	36.230618
87	40	262.5	382.5	36.179558
88	40	265.5	382.5	36.12574
89	40	268.5	382.5	36.083435
90	40	271.5	382.5	36.049728
91	40	274.5	382.5	35.968681
92	40	277.5	382.5	35.927937
93	40	280.5	382.5	35.917961
94	40	283.5	382.5	35.972862
95	40	286.5	382.5	36.091835
96	40	289.5	382.5	36.547981
97	40	292.5	382.5	36.623821
98	40	295.5	382.5	36.69812
99	40	298.5	382.5	36.762871
100	40	301.5	382.5	36.721836
101	40	304.5	382.5	36.762051
102	40	307.5	382.5	36.750019
103	40	310.5	382.5	36.721531
104	40	313.5	382.5	36.699142
105	40	316.5	382.5	36.685123
106	40	319.5	382.5	36.685036
107	40	322.5	382.5	36.695129
108	40	325.5	382.5	36.680588
109	40	328.5	382.5	36.652817
110	40	331.5	382.5	36.619854
111	40	334.5	382.5	36.538036
112	40	337.5	382.5	36.441036
113	40	340.5	382.5	36.149532
114	40	343.5	382.5	36.092262
115	40	346.5	382.5	36.077564
116	40	349.5	382.5	36.121311
117	40	352.5	382.5	36.142036
118	40	355.5	382.5	36.159264
119	40	358.5	382.5	36.179531
120	40	361.5	382.5	36.188965
121	40	364.5	382.5	36.209354
122	40	367.5	382.5	36.232491
123	40	370.5	382.5	36.252655
124	40	373.5	382.5	36.263336
125	40	376.5	382.5	36.253735
126	40	379.5	382.5	36.189453
127	40	382.5	382.5	36.003761
128	40	385.5	382.5	36.0308
129	40	388.5	382.5	36.065029
130	40	391.5	382.5	36.092083
131	40	394.5	382.5	36.110023
132	40	397.5	382.5	36.120598
133	40	400.5	382.5	36.127674
134	40	403.5	382.5	36.135254
135	40	406.5	382.5	36.144245
136	40	409.5	382.5	36.153477
137	40	412.5	382.5	36.164692
138	40	415.5	382.5	36.176613
139	40	418.5	382.5	36.19191
140	40	421.5	382.5	36.197456
141	40	424.5	382.5	36.087238
142	40	427.5	382.5	36.059074
143	40	430.5	382.5	36.066948
144	40	433.5	382.5	36.075871
145	40	436.5	382.5	36.076618
146	40	439.5	382.5	36.071281
147	40	442.5	382.5	36.059708
148	40	445.5	382.5	36.045033
149	40	448.5	382.5	36.030918
150	40	451.5	382.5	36.022449
151	40	454.5	382.5	36.022659
152	40	457.5	382.5	36.034004
153	40	460.5	382.5	36.056679
154	40	463.5	382.5	36.098366
155	40	466.5	382.5	36.170094
156	40	469.5	382.5	36.220383
157	40	472.5	382.5	36.289761
158	40	475.5	382.5	36.350803
159	40	478.5	382.5	36.393108
160	40	481.5	382.5	36.5037
161	40	484.5	382.5	-999
162	40	487.5	382.5	-999
163	40	490.5	382.5	-999
164	40	493.5	382.5	-999
165	40	496.5	382.5	-999
166	40	499.5	382.5	-999
167	40	502.5	382.5	36.561543
168	40	505.5	382.5	36.534451
169	40	508.5	382.5	36.526184
170	40	511.5	382.5	36.526405
171	40	514.5	382.5	36.512463
172	40	517.5	382.5	36.505249
173	40	520.5	382.5	36.512119
174	40	523.5	382.5	36.532555
175	40	526.5	382.5	36.559906
176	40	529.5	382.5	36.574478
177	40	532.5	382.5	36.550564
178	40	535.5	382.5	36.459129
179	40	538.5	382.5	36.314968
0	39	1.5	385.5	38.227295
1	39	4.5	385.5	38.153973
2	39	7.5	385.5	38.039387
3	39	10.5	385.5	37.942532
4	39	13.5	385.5	37.896774
5	39	16.5	385.5	37.890251
6	39	19.5	385.5	37.889214
7	39	22.5	385.5	37.863235
8	39	25.5	385.5	37.783573
9	39	28.5	385.5	37.614513
10	39	31.5	385.5	37.27494
11	39	34.5	385.5	36.966419
12	39	37.5	385.5	36.687634
13	39	40.5	385.5	36.389816
14	39	43.5	385.5	36.28651
15	39	46.5	385.5	36.171669
16	39	49.5	385.5	36.061756
17	39	52.5	385.5	35.951874
18	39	55.5	385.5	35.849892
19	39	58.5	385.5	35.794983
20	39	61.5	385.5	35.765511
21	39	64.5	385.5	35.757931
22	39	67.5	385.5	35.763199
23	39	70.5	385.5	35.765995
24	39	73.5	385.5	35.821297
25	39	76.5	385.5	35.85173
26	39	79.5	385.5	35.884823
27	39	82.5	385.5	35.914787
28	39	85.5	385.5	35.869556
29	39	88.5	385.5	35.794216
30	39	91.5	385.5	35.696568
31	39	94.5	385.5	35.603642
32	39	97.5	385.5	35.519817
33	39	100.5	385.5	35.415077
34	39	103.5	385.5	35.366096
35	39	106.5	385.5	35.316063
36	39	109.5	385.5	35.210777
37	39	112.5	385.5	35.12759
38	39	115.5	385.5	35.051926
39	39	118.5	385.5	34.982704
40	39	121.5	385.5	34.930302
41	39	124.5	385.5	34.88356
42	39	127.5	385.5	34.857094
43	39	130.5	385.5	34.837898
44	39	133.5	385.5	34.830444
45	39	136.5	385.5	34.831676
46	39	139.5	385.5	34.832401
47	39	142.5	385.5	34.840187
48	39	145.5	385.5	34.960117
49	39	148.5	385.5	34.991367
50	39	151.5	385.5	35.023479
51	39	154.5	385.5	35.044273
52	39	157.5	385.5	35.065308
53	39	160.5	385.5	35.216473
54	39	163.5	385.5	35.224014
55	39	166.5	385.5	35.228664
56	39	169.5	385.5	35.354713
57	39	172.5	385.5	35.452312
58	39	175.5	385.5	35.387589
59	39	178.5	385.5	35.35083
60	39	181.5	385.5	35.398571
61	39	184.5	385.5	35.561817
62	39	187.5	385.5	35.739792
63	39	190.5	385.5	35.849586
64	39	193.5	385.5	35.897842
65	39	196.5	385.5	35.845135
66	39	199.5	385.5	35.756355
67	39	202.5	385.5	35.674427
68	39	205.5	385.5	35.592514
69	39	208.5	385.5	35.552685
70	39	211.5	385.5	35.674347
71	39	214.5	385.5	35.723713
72	39	217.5	385.5	35.771111
73	39	220.5	385.5	35.811615
74	39	223.5	385.5	35.841896
75	39	226.5	385.5	35.871189
76	39	229.5	385.5	35.904041
77	39	232.5	385.5	35.946922
78	39	235.5	385.5	35.99472
79	39	238.5	385.5	36.052814
80	39	241.5	385.5	36.094028
81	39	244.5	385.5	36.132038
82	39	247.5	385.5	36.184231
83	39	250.5	385.5	36.213871
84	39	253.5	385.5	36.235264
85	39	256.5	385.5	36.240196
86	39	259.5	385.5	36.219124
87	39	262.5	385.5	36.170265
88	39	265.5	385.5	36.115574
89	39	268.5	385.5	36.075203
90	39	271.5	385.5	36.028397
91	39	274.5	385.5	35.992161
92	39	277.5	385.5	35.94828
93	39	280.5	385.5	35.929077
94	39	283.5	385.5	35.965942
95	39	286.5	385.5	36.098232
96	39	289.5	385.5	36.247238
97	39	292.5	385.5	36.668697
98	39	295.5	385.5	36.710411
99	39	298.5	385.5	36.632935
100	39	301.5	385.5	36.753391
101	39	304.5	385.5	36.809914
102	39	307.5	385.5	36.779259
103	39	310.5	385.5	36.726295
104	39	313.5	385.5	36.668991
105	39	316.5	385.5	36.627701
106	39	319.5	385.5	36.612766
107	39	322.5	385.5	36.614628
108	39	325.5	385.5	36.593761
109	39	328.5	385.5	36.556858
110	39	331.5	385.5	36.511166
111	39	334.5	385.5	36.417038
112	39	337.5	385.5	36.318886
113	39	340.5	385.5	36.121765
114	39	343.5	385.5	36.059166
115	39	346.5	385.5	36.058598
116	39	349.5	385.5	36.098251
117	39	352.5	385.5	36.112476
118	39	355.5	385.5	36.133598
119	39	358.5	385.5	36.15974
120	39	361.5	385.5	36.183796
121	39	364.5	385.5	36.210346
122	39	367.5	385.5	36.23542
123	39	370.5	385.5	36.256187
124	39	373.5	385.5	36.267452
125	39	376.5	385.5	36.258499
126	39	379.5	385.5	36.194107
127	39	382.5	385.5	35.999641
128	39	385.5	385.5	35.997829
129	39	388.5	385.5	36.047619
130	39	391.5	385.5	36.084511
131	39	394.5	385.5	36.105423
132	39	397.5	385.5	36.117321
133	39	400.5	385.5	36.124462
134	39	403.5	385.5	36.130974
135	39	406.5	385.5	36.138657
136	39	409.5	385.5	36.147198
137	39	412.5	385.5	36.157654
138	39	415.5	385.5	36.169151
139	39	418.5	385.5	36.183884
140	39	421.5	385.5	36.206936
141	39	424.5	385.5	36.161049
142	39	427.5	385.5	36.015392
143	39	430.5	385.5	36.051201
144	39	433.5	385.5	36.068802
145	39	436.5	385.5	36.069473
146	39	439.5	385.5	36.061222
147	39	442.5	385.5	36.045773
148	39	445.5	385.5	36.028118
149	39	448.5	385.5	36.01268
150	39	451.5	385.5	36.004837
151	39	454.5	385.5	36.007389
152	39	457.5	385.5	36.021805
153	39	460.5	385.5	36.047234
154	39	463.5	385.5	36.08812
155	39	466.5	385.5	36.161411
156	39	469.5	385.5	36.215832
157	39	472.5	385.5	36.277775
158	39	475.5	385.5	36.336029
159	39	478.5	385.5	36.369869
160	39	481.5	385.5	36.410751
161	39	484.5	385.5	36.504078
162	39	487.5	385.5	36.50079
