"","X (Grid)","Y (Grid)","X (m)","Y (m)","AirT","rh","Wind","MRT","Point","UTCI"
"25372",171,27,514.5,421.5,36.729954,25.3605,1.4693,77.1426,25372,45.3707806998903
"25373",172,27,517.5,421.5,NA,NA,0,NA,25373,NA
"25374",173,27,520.5,421.5,NA,NA,0,NA,25374,NA
"25375",174,27,523.5,421.5,NA,NA,0,NA,25375,NA
"25376",175,27,526.5,421.5,NA,NA,0,NA,25376,NA
"25377",176,27,529.5,421.5,36.477921,25.8016,1.1035,56.6838,25377,40.1340179005189
"25378",177,27,532.5,421.5,36.361332,25.8002,1.5148,58.1805,25378,40.3931875610234
"25379",178,27,535.5,421.5,36.28862,25.7713,1.9209,61.03,25379,40.9155060436749
"25380",179,27,538.5,421.5,36.126083,25.9811,2.2918,61.3541,25380,40.7019608166599
"25381",0,26,1.5,424.5,37.323463,24.2265,2.2695,47.0505,25381,38.3152870632629
"25382",1,26,4.5,424.5,37.93256,23.4731,0.7388,41.2196,25382,37.3192874406821
"25383",2,26,7.5,424.5,37.981293,23.4483,2.0817,54.3548,25383,40.6489925655547
"25384",3,26,10.5,424.5,37.966694,23.5993,2.3429,66.2484,25384,43.4055350302772
"25385",4,26,13.5,424.5,37.837524,24.0051,2.3706,67.6667,25385,43.6444137443096
"25386",5,26,16.5,424.5,37.622993,24.6154,2.2191,69.0586,25386,43.8857637630206
"25387",6,26,19.5,424.5,37.316624,25.4285,1.865,70.1121,25387,44.0448256545919
"25388",7,26,22.5,424.5,36.941257,26.3515,1.4444,67.4413,25388,43.2053065866535
"25389",8,26,25.5,424.5,36.861351,26.507,1.2465,68.8432,25389,43.5047879222768
"25390",9,26,28.5,424.5,36.828884,26.6252,1.1569,71.0737,25390,44.0353460417821
"25391",10,26,31.5,424.5,36.825459,26.6843,1.1256,70.2003,25391,43.8165676032572
"25392",11,26,34.5,424.5,36.362522,27.5428,2.1272,61.9623,25392,41.2123984096582
"25393",12,26,37.5,424.5,36.313061,27.7535,2.0967,62.8006,25393,41.3963185594994
"25394",13,26,40.5,424.5,36.300972,27.8505,2.1083,62.6187,25394,41.3405292744475
"25395",14,26,43.5,424.5,36.41798,27.5094,2.2041,64.6685,25395,41.8851778478924
"25396",15,26,46.5,424.5,36.535713,27.125,2.3015,65.6042,25396,42.1543439986107
"25397",16,26,49.5,424.5,36.559471,26.9464,2.3405,65.6023,25397,42.1475878926591
"25398",17,26,52.5,424.5,36.860592,26.4822,0.6325,76.0379,25398,45.1261302199753
"25399",18,26,55.5,424.5,36.784382,26.5786,1.8513,72.9063,25399,44.3403981770843
"25400",19,26,58.5,424.5,36.775864,26.5688,0.3798,62.0345,25400,41.5001213346486
"25401",20,26,61.5,424.5,36.687054,26.6877,0.4721,55.589,25401,39.844329671829
"25402",21,26,64.5,424.5,36.605991,26.8009,1.0745,59.5537,25402,41.003555667973
"25403",22,26,67.5,424.5,36.572403,26.8533,0.6671,65.4353,25403,42.3005970516443
"25404",23,26,70.5,424.5,36.487617,26.7512,2.57,58.9036,25404,40.335992931077
"25405",24,26,73.5,424.5,36.372322,26.9509,2.2941,34.7457,25405,34.6867666863781
"25406",25,26,76.5,424.5,36.27985,27.0723,2.0956,31.7859,25406,33.9787748394899
"25407",26,26,79.5,424.5,36.198696,27.1571,1.9061,29.9665,25407,33.5246940208832
"25408",27,26,82.5,424.5,36.102203,27.2597,1.4707,31.0509,25408,33.7259208492669
"25409",28,26,85.5,424.5,36.011925,27.3629,0.637,31.2881,25409,33.4469500181763
"25410",29,26,88.5,424.5,35.883545,27.4598,1.7615,58.8721,25410,40.1763041735863
"25411",30,26,91.5,424.5,35.791466,27.5683,1.2558,38.9301,25411,35.3325485880809
"25412",31,26,94.5,424.5,35.6754,27.5166,1.974,37.442,25412,34.7647101545357
"25413",32,26,97.5,424.5,35.659908,27.5026,1.9,33.568,25413,33.8576041535859
"25414",33,26,100.5,424.5,35.674042,27.4209,1.873,32.1847,25414,33.5492572798318
"25415",34,26,103.5,424.5,35.70615,27.312,1.8776,32.1271,25415,33.5604260897685
"25416",35,26,106.5,424.5,35.749332,27.1971,1.883,31.9401,25416,33.5516039886938
"25417",36,26,109.5,424.5,35.796535,27.0952,1.8796,31.799,25417,33.5599468754626
"25418",37,26,112.5,424.5,35.85302,26.9966,1.8783,31.8701,25418,33.6264463370437
"25419",38,26,115.5,424.5,35.920994,26.8919,1.8856,31.9129,25419,33.6954075957339
"25420",39,26,118.5,424.5,35.995434,26.7819,1.8924,32.0192,25420,33.785245962519
"25421",40,26,121.5,424.5,36.062225,26.6898,1.8867,32.0557,25421,33.8547528900534
"25422",41,26,124.5,424.5,36.116077,26.6236,1.868,32.1044,25422,33.9181145855644
"25423",42,26,127.5,424.5,36.15707,26.578,1.8405,32.1384,25423,33.9678516380223
"25424",43,26,130.5,424.5,36.184612,26.5498,1.7945,32.2396,25424,34.0233753504626
"25425",44,26,133.5,424.5,36.205387,26.5213,1.7512,32.1443,25425,34.0253397533095
"25426",45,26,136.5,424.5,36.226295,26.4779,1.7178,32.2196,25426,34.0643737339435
"25427",46,26,139.5,424.5,36.252335,26.4125,1.6851,32.2881,25427,34.1048978971014
"25428",47,26,142.5,424.5,36.281944,26.3295,1.6281,32.7115,25428,34.2317556195152
"25429",48,26,145.5,424.5,36.316418,26.2313,1.5491,32.5949,25429,34.2348475518743
"25430",49,26,148.5,424.5,36.355743,26.1248,1.4297,32.7867,25430,34.308829158408
"25431",50,26,151.5,424.5,36.398594,26.0167,1.2402,32.7763,25431,34.3183279221827
"25432",51,26,154.5,424.5,36.430962,25.9439,0.9806,32.4737,25432,34.1991929699331
"25433",52,26,157.5,424.5,36.355148,26.0358,1.5094,34.4698,25433,34.7014645500631
"25434",53,26,160.5,424.5,36.423847,25.9255,1.607,37.9359,25434,35.5722574588388
"25435",54,26,163.5,424.5,36.53244,25.7511,1.6563,64.2431,25435,41.9925138385033
"25436",55,26,166.5,424.5,36.875519,25.2641,0.4326,69.4491,25436,43.3161922716636
"25437",56,26,169.5,424.5,36.839844,25.3406,0.5875,68.7864,25437,43.1906952308524
"25438",57,26,172.5,424.5,36.818817,25.4129,0.7273,71.0523,25438,43.819754879277
"25439",58,26,175.5,424.5,36.777863,25.5068,0.4129,71.8968,25439,43.8620675717835
"25440",59,26,178.5,424.5,36.434185,26.1327,1.7163,66.7238,25440,42.5230321762443
"25441",60,26,181.5,424.5,36.352573,26.3619,1.7999,66.4309,25441,42.3670335890375
"25442",61,26,184.5,424.5,36.260975,26.6159,1.8399,64.6978,25442,41.8613385624568
"25443",62,26,187.5,424.5,36.142311,26.9195,1.7736,63.7007,25443,41.5520232996726
"25444",63,26,190.5,424.5,36.037846,27.1822,1.6305,44.3728,25444,36.8178661735432
"25445",64,26,193.5,424.5,35.963074,27.3639,1.3292,38.196,25445,35.3007924921643
"25446",65,26,196.5,424.5,35.915215,27.4998,1.1668,35.3055,25446,34.555100061442
"25447",66,26,199.5,424.5,35.912228,27.5438,0.5545,34.4329,25447,34.0827132291473
"25448",67,26,202.5,424.5,36.097206,27.6102,1.9786,46.2964,25448,37.2608254111733
"25449",68,26,205.5,424.5,NA,NA,0,NA,25449,NA
"25450",69,26,208.5,424.5,NA,NA,0,NA,25450,NA
"25451",70,26,211.5,424.5,NA,NA,0,NA,25451,NA
"25452",71,26,214.5,424.5,NA,NA,0,NA,25452,NA
"25453",72,26,217.5,424.5,NA,NA,0,NA,25453,NA
"25454",73,26,220.5,424.5,NA,NA,0,NA,25454,NA
"25455",74,26,223.5,424.5,NA,NA,0,NA,25455,NA
"25456",75,26,226.5,424.5,NA,NA,0,NA,25456,NA
"25457",76,26,229.5,424.5,NA,NA,0,NA,25457,NA
"25458",77,26,232.5,424.5,36.984653,28.3826,0.3994,56.6752,25458,40.4726997274113
"25459",78,26,235.5,424.5,36.364601,27.4328,1.5492,57.323,25459,40.2703647174863
"25460",79,26,238.5,424.5,36.29678,27.4133,1.4805,59.381,25460,40.7263514388296
"25461",80,26,241.5,424.5,36.276424,27.3751,1.2642,60.7347,25461,41.0610320468334
"25462",81,26,244.5,424.5,36.267746,27.3281,1.136,61.1397,25462,41.148790389056
"25463",82,26,247.5,424.5,36.237831,27.2659,1.1957,63.3755,25463,41.6735363745745
"25464",83,26,250.5,424.5,36.163059,27.1466,1.4594,75.7924,25464,44.6627980308947
"25465",84,26,253.5,424.5,36.104023,27.038,1.7772,76.1954,25465,44.6207670810682
"25466",85,26,256.5,424.5,36.091091,26.915,2.02,76.6227,25466,44.6116641276712
"25467",86,26,259.5,424.5,36.145233,26.7374,2.194,79.4204,25467,45.2697412043434
"25468",87,26,262.5,424.5,36.274399,26.4903,2.2665,76.5402,25468,44.6111555060319
"25469",88,26,265.5,424.5,36.487114,26.1779,2.087,76.4392,25469,44.8439844793118
"25470",89,26,268.5,424.5,36.729584,25.8832,2.1,73.9881,25470,44.4249345326307
"25471",90,26,271.5,424.5,NA,NA,0,NA,25471,NA
"25472",91,26,274.5,424.5,NA,NA,0,NA,25472,NA
"25473",92,26,277.5,424.5,NA,NA,0,NA,25473,NA
"25474",93,26,280.5,424.5,NA,NA,0,NA,25474,NA
"25475",94,26,283.5,424.5,35.810898,26.499,0.1341,35.2864,25475,34.0989595256559
"25476",95,26,286.5,424.5,35.84341,26.4517,0.444,36.0416,25476,34.3096787818277
"25477",96,26,289.5,424.5,35.886845,26.4027,1.7528,38.2452,25477,35.154143096559
"25478",97,26,292.5,424.5,36.091209,26.0232,2.222,46.5005,25478,37.1399582936129
"25479",98,26,295.5,424.5,36.287773,25.6821,2.3777,65.3499,25479,41.7623631655792
"25480",99,26,298.5,424.5,36.45956,25.4046,2.4003,66.512,25480,42.1754206288708
"25481",100,26,301.5,424.5,36.58815,25.2181,2.3795,66.7275,25481,42.344687153067
"25482",101,26,304.5,424.5,36.664909,25.1397,2.3236,65.957,25482,42.248450614068
"25483",102,26,307.5,424.5,36.687576,25.1757,2.2516,65.0752,25483,42.088708853333
"25484",103,26,310.5,424.5,36.631237,25.3932,2.0747,63.8961,25484,41.8376640529462
"25485",104,26,313.5,424.5,36.499428,25.8633,1.5671,54.6602,25485,39.6507802062081
"25486",105,26,316.5,424.5,36.498901,25.9113,1.4721,40.3549,25486,36.2210807051757
"25487",106,26,319.5,424.5,36.707996,25.5285,1.5944,44.5987,25487,37.3916273776531
"25488",107,26,322.5,424.5,37.045433,25.0018,1.5667,62.8861,25488,42.0771610572408
"25489",108,26,325.5,424.5,NA,NA,0,NA,25489,NA
"25490",109,26,328.5,424.5,NA,NA,0,NA,25490,NA
"25491",110,26,331.5,424.5,NA,NA,0,NA,25491,NA
"25492",111,26,334.5,424.5,NA,NA,0,NA,25492,NA
"25493",112,26,337.5,424.5,36.309624,25.8262,1.0126,38.9474,25493,35.6523897970258
"25494",113,26,340.5,424.5,36.340069,25.8035,1.3475,39.529,25494,35.8736814295917
"25495",114,26,343.5,424.5,36.393078,25.7651,1.3336,41.548,25495,36.4020926642892
"25496",115,26,346.5,424.5,36.467773,25.6846,0.9772,59.1008,25496,40.6882471903793
"25497",116,26,349.5,424.5,36.501335,25.6246,0.8469,61.2652,25497,41.2064023945216
"25498",117,26,352.5,424.5,36.521339,25.5899,0.8191,62.0639,25498,41.4070297996078
"25499",118,26,355.5,424.5,36.542831,25.5605,0.8301,61.3763,25499,41.2573718984891
"25500",119,26,358.5,424.5,36.565228,25.5339,0.8547,62.6556,25500,41.5980257008799
"25501",120,26,361.5,424.5,36.587162,25.5101,0.8766,66.1427,25501,42.4820058259012
"25502",121,26,364.5,424.5,36.600323,25.4975,0.9018,66.9455,25502,42.6981734130834
"25503",122,26,367.5,424.5,36.232075,26.0314,2.2096,63.2442,25503,41.2978412805886
"25504",123,26,370.5,424.5,36.226017,26.0744,2.2625,64.121,25504,41.48315697079
"25505",124,26,373.5,424.5,36.221516,26.1256,2.251,65.6812,25505,41.8682798761602
"25506",125,26,376.5,424.5,36.214855,26.1832,2.2222,65.2565,25506,41.7751618777632
"25507",126,26,379.5,424.5,36.206619,26.2394,2.2093,65.1934,25507,41.761299970484
"25508",127,26,382.5,424.5,36.19722,26.2891,2.228,65.42,25508,41.8018283875797
"25509",128,26,385.5,424.5,36.186832,26.3328,2.2422,65.8607,25509,41.8956641681296
"25510",129,26,388.5,424.5,36.175045,26.3756,2.2049,64.9372,25510,41.679294905263
"25511",130,26,391.5,424.5,36.164089,26.4143,2.182,64.3508,25511,41.5389286176901
"25512",131,26,394.5,424.5,36.154404,26.4481,2.181,64.5165,25512,41.5729411223272
"25513",132,26,397.5,424.5,36.147675,26.474,2.2091,64.4703,25513,41.5435556645711
"25514",133,26,400.5,424.5,36.144367,26.4915,2.288,64.0346,25514,41.3964799965126
"25515",134,26,403.5,424.5,36.137825,26.5223,2.3258,63.337,25515,41.2030721348723
"25516",135,26,406.5,424.5,36.109901,26.6373,2.1523,58.5028,25516,40.0920320948698
"25517",136,26,409.5,424.5,36.089592,26.7121,2.0914,57.6746,25517,39.903406575858
"25518",137,26,412.5,424.5,36.071758,26.776,2.0384,57.6375,25518,39.9038555327236
"25519",138,26,415.5,424.5,36.055305,26.8303,1.9901,56.8276,25519,39.7149689661847
"25520",139,26,418.5,424.5,36.042168,26.8693,1.9479,57.7862,25520,39.9544070758714
"25521",140,26,421.5,424.5,36.030685,26.8829,1.9311,58.5433,25521,40.1355264910218
"25522",141,26,424.5,424.5,36.029896,26.8214,1.9886,63.5386,25522,41.3281045757696
"25523",142,26,427.5,424.5,36.023975,26.7631,2.0797,64.2683,25523,41.4589662816843
"25524",143,26,430.5,424.5,36.008633,26.7402,2.115,64.3839,25524,41.4564663792283
"25525",144,26,433.5,424.5,35.972969,26.7892,1.935,61.7403,25525,40.8585772392765
"25526",145,26,436.5,424.5,35.902088,26.9086,1.7242,40.5642,25526,35.7510143693702
"25527",146,26,439.5,424.5,35.855846,26.9592,1.6472,42.3609,25527,36.15660067028
"25528",147,26,442.5,424.5,35.826187,27.0075,1.5801,40.2496,25528,35.6367591748209
"25529",148,26,445.5,424.5,35.871395,26.9545,1.5566,50.0457,25529,38.043528623064
"25530",149,26,448.5,424.5,35.908215,26.9008,1.5355,59.7066,25530,40.4352325222894
"25531",150,26,451.5,424.5,35.933121,26.8593,1.5216,58.6726,25531,40.2036800928597
"25532",151,26,454.5,424.5,35.960449,26.7919,1.5374,59.5454,25532,40.4340770836023
"25533",152,26,457.5,424.5,35.984402,26.7333,1.5613,58.278,25533,40.1359329714568
"25534",153,26,460.5,424.5,36.009834,26.6806,1.5769,58.3029,25534,40.1576168409488
"25535",154,26,463.5,424.5,36.038086,26.6299,1.5887,59.313,25535,40.4236578356374
"25536",155,26,466.5,424.5,36.064552,26.5833,1.6079,59.4056,25536,40.4620643005105
"25537",156,26,469.5,424.5,36.089035,26.5322,1.6582,59.1984,25537,40.4171819619352
"25538",157,26,472.5,424.5,36.118614,26.4319,1.844,65.7083,25538,41.9747383531375
"25539",158,26,475.5,424.5,36.138252,26.3791,1.9459,66.0583,25539,42.0362309431414
"25540",159,26,478.5,424.5,36.152889,26.3489,2.033,68.6349,25540,42.6452099467024
"25541",160,26,481.5,424.5,36.162132,26.3307,2.115,68.789,25541,42.6535598967975
"25542",161,26,484.5,424.5,36.159149,26.3278,2.1774,72.1639,25542,43.455363689989
"25543",162,26,487.5,424.5,36.12661,26.3636,2.215,72.159,25543,43.4087173504083
"25544",163,26,490.5,424.5,36.113983,26.3666,2.2239,74.9545,25544,44.0881653764518
"25545",164,26,493.5,424.5,36.116283,26.3454,2.1976,73.4381,25545,43.7248154938968
"25546",165,26,496.5,424.5,36.129345,26.3092,2.1158,74.892,25546,44.1360147461682
"25547",166,26,499.5,424.5,36.148846,26.2725,1.9222,71.4217,25547,43.3730134166666
"25548",167,26,502.5,424.5,36.161324,26.2541,1.6998,69.9346,25548,43.0924374551951
"25549",168,26,505.5,424.5,36.191933,26.2011,1.6903,69.747,25549,43.0720883750422
"25550",169,26,508.5,424.5,36.260391,26.0762,1.8208,70.4134,25550,43.2471919269341
"25551",170,26,511.5,424.5,36.387909,25.8557,1.8898,76.9925,25551,44.9581486021822
"25552",171,26,514.5,424.5,36.666344,25.4302,1.7641,74.2097,25552,44.5226086927877
"25553",172,26,517.5,424.5,NA,NA,0,NA,25553,NA
"25554",173,26,520.5,424.5,NA,NA,0,NA,25554,NA
"25555",174,26,523.5,424.5,NA,NA,0,NA,25555,NA
"25556",175,26,526.5,424.5,NA,NA,0,NA,25556,NA
"25557",176,26,529.5,424.5,36.490337,25.8832,0.79,57.0817,25557,40.1627983027144
"25558",177,26,532.5,424.5,36.379356,25.7366,1.4984,58.6492,25558,40.5219922524422
"25559",178,26,535.5,424.5,36.304276,25.7243,1.9977,61.9114,25559,41.1127279484271
"25560",179,26,538.5,424.5,36.137634,25.9521,2.3127,61.2352,25560,40.6719403088677
"25561",0,25,1.5,427.5,37.373985,24.1204,2.4161,57.5978,25561,40.7866964573817
"25562",1,25,4.5,427.5,38.107162,23.1924,1.5268,64.0796,25562,43.1786713637187
"25563",2,25,7.5,427.5,38.081387,23.3106,2.1666,67.2294,25563,43.7949959996629
"25564",3,25,10.5,427.5,37.97097,23.6344,2.3456,67.8678,25564,43.8037174834408
"25565",4,25,13.5,427.5,37.77586,24.1969,2.2729,68.4696,25565,43.8345482083076
"25566",5,25,16.5,427.5,37.517708,24.9477,2.0127,68.1762,25566,43.6704913882559
"25567",6,25,19.5,427.5,37.13401,26.0282,1.6174,64.5205,25567,42.6065739765492
"25568",7,25,22.5,427.5,36.806683,26.7015,1.0157,65.7948,25568,42.694257707561
"25569",8,25,25.5,427.5,36.73521,26.8274,0.7916,62.1916,25569,41.6873387166564
"25570",9,25,28.5,427.5,36.758835,26.8347,0.6259,71.7951,25570,44.0073691906384
"25571",10,25,31.5,427.5,36.799175,26.7981,0.4534,70.9669,25571,43.749557545954
"25572",11,25,34.5,427.5,36.461353,27.3876,2.1808,65.3838,25572,42.1041319704812
"25573",12,25,37.5,427.5,36.391861,27.6684,2.056,61.9072,25573,41.2623320904457
"25574",13,25,40.5,427.5,36.341728,27.8196,2.0498,62.4054,25574,41.3491465066192
"25575",14,25,43.5,427.5,36.351444,27.7487,2.1705,63.5124,25575,41.5703390211786
"25576",15,25,46.5,427.5,36.525612,27.1754,2.2758,65.055,25576,42.0260236464139
"25577",16,25,49.5,427.5,36.569679,26.9566,2.2737,63.626,25577,41.7079606971111
"25578",17,25,52.5,427.5,36.928577,26.4197,1.1078,70.6332,25578,43.9916620632875
"25579",18,25,55.5,427.5,37.083939,26.1866,0.2611,79.0246,25579,45.9460687468458
"25580",19,25,58.5,427.5,36.907757,26.4017,0.3223,73.8983,25580,44.5368013856448
"25581",20,25,61.5,427.5,36.719513,26.7311,1.4177,63.6948,25581,42.1175433282226
"25582",21,25,64.5,427.5,36.636662,26.6245,2.7352,62.971,25582,41.3601636080393
"25583",22,25,67.5,427.5,36.62392,26.5793,2.7249,60.5112,25583,40.7605819276361
"25584",23,25,70.5,427.5,36.526608,26.7092,2.4285,41.8996,25584,36.4259314123133
"25585",24,25,73.5,427.5,36.427864,26.8618,2.2551,32.9164,25585,34.3318592832964
"25586",25,25,76.5,427.5,36.338272,26.9607,1.9774,29.9873,25586,33.6445968698499
"25587",26,25,79.5,427.5,36.24094,27.0687,1.7715,31.6422,25587,33.968137396167
"25588",27,25,82.5,427.5,36.147083,27.1682,0.6683,30.8952,25588,33.4794016613128
"25589",28,25,85.5,427.5,35.981003,27.2757,1.8235,33.8508,25589,34.2359960462288
"25590",29,25,88.5,427.5,35.886063,27.3762,1.5899,32.1658,25590,33.787058711272
"25591",30,25,91.5,427.5,35.804974,27.4642,0.5492,31.0152,25591,33.1425158403001
"25592",31,25,94.5,427.5,35.721169,27.4033,1.9135,34.0138,25592,34.0127508560295
"25593",32,25,97.5,427.5,35.729877,27.3586,1.8716,33.4357,25593,33.8932049012934
"25594",33,25,100.5,427.5,35.759518,27.2467,1.8669,32.1786,25594,33.6228958528546
"25595",34,25,103.5,427.5,35.801254,27.1166,1.8682,32.2505,25595,33.6732437323512
"25596",35,25,106.5,427.5,35.853233,26.9872,1.8714,31.8881,25596,33.6317621768549
"25597",36,25,109.5,427.5,35.90604,26.8802,1.8605,31.9352,25597,33.690465927041
"25598",37,25,112.5,427.5,35.965477,26.7835,1.857,31.9516,25598,33.7473972263973
"25599",38,25,115.5,427.5,36.035454,26.6836,1.8686,32.1736,25599,33.8593570318461
"25600",39,25,118.5,427.5,36.112259,26.5749,1.8983,32.5426,25600,34.0081333582769
"25601",40,25,121.5,427.5,36.179302,26.4868,1.9082,32.1831,25601,33.9833478488917
"25602",41,25,124.5,427.5,36.230793,26.4294,1.9003,32.3448,25602,34.0691181450165
"25603",42,25,127.5,427.5,36.267487,26.3938,1.8777,32.2204,25603,34.077916287893
"25604",43,25,130.5,427.5,36.289036,26.3765,1.8319,32.2486,25604,34.1115445239554
"25605",44,25,133.5,427.5,36.305748,26.3523,1.7839,32.3562,25605,34.1579131839392
"25606",45,25,136.5,427.5,36.325069,26.3045,1.7424,32.1557,25606,34.1322520943176
"25607",46,25,139.5,427.5,36.350723,26.2339,1.7083,32.3019,25607,34.1903827966907
"25608",47,25,142.5,427.5,36.380455,26.1462,1.6616,32.4979,25608,34.2633229539132
"25609",48,25,145.5,427.5,36.41663,26.043,1.6135,32.6225,25609,34.3237270328937
"25610",49,25,148.5,427.5,36.456013,25.9372,1.535,32.765,25610,34.3899255579484
"25611",50,25,151.5,427.5,36.503643,25.8213,1.4305,33.4575,25611,34.5871940798505
"25612",51,25,154.5,427.5,36.552177,25.7159,1.2436,34.7065,25612,34.899289285643
"25613",52,25,157.5,427.5,36.638641,25.5473,0.7018,36.4932,25613,35.1841292153131
"25614",53,25,160.5,427.5,36.707447,25.4382,0.8858,42.0673,25614,36.6832137625498
"25615",54,25,163.5,427.5,36.782913,25.3392,1.0275,67.6519,25615,43.0445191039029
"25616",55,25,166.5,427.5,36.809521,25.33,1.183,67.5322,25616,43.0574699924775
"25617",56,25,169.5,427.5,36.78487,25.4036,1.0245,69.5044,25617,43.508324935778
"25618",57,25,172.5,427.5,36.729069,25.533,0.9012,69.6943,25618,43.4869188275055
"25619",58,25,175.5,427.5,36.649757,25.7005,0.6007,70.0496,25619,43.3842883273407
"25620",59,25,178.5,427.5,36.576721,25.8563,0.3295,62.1632,25620,41.3193093813281
"25621",60,25,181.5,427.5,36.269398,26.5381,1.6736,67.1654,25621,42.5244570409749
"25622",61,25,184.5,427.5,36.189018,26.7989,1.5615,65.9634,25622,42.2020644793289
"25623",62,25,187.5,427.5,36.092491,27.1048,1.4513,61.4147,25623,41.0385884327388
"25624",63,25,190.5,427.5,36.005035,27.343,1.3238,49.1841,25624,37.9976354999462
"25625",64,25,193.5,427.5,35.929447,27.4857,0.8028,36.9688,25625,34.8617289258468
"25626",65,25,196.5,427.5,35.89325,27.5685,0.4603,33.6346,25626,33.8299101091806
"25627",66,25,199.5,427.5,35.969944,27.6686,1.8371,39.7711,25627,35.6364680616813
"25628",67,25,202.5,427.5,36.164642,27.598,1.8739,39.7381,25628,35.7975621159324
"25629",68,25,205.5,427.5,NA,NA,0,NA,25629,NA
"25630",69,25,208.5,427.5,NA,NA,0,NA,25630,NA
"25631",70,25,211.5,427.5,NA,NA,0,NA,25631,NA
"25632",71,25,214.5,427.5,NA,NA,0,NA,25632,NA
"25633",72,25,217.5,427.5,NA,NA,0,NA,25633,NA
"25634",73,25,220.5,427.5,NA,NA,0,NA,25634,NA
"25635",74,25,223.5,427.5,NA,NA,0,NA,25635,NA
"25636",75,25,226.5,427.5,NA,NA,0,NA,25636,NA
"25637",76,25,229.5,427.5,37.343132,29.082,0.2991,70.1034,25637,44.1535304712812
"25638",77,25,232.5,427.5,37.137936,28.5511,0.2785,57.9867,25638,40.9343808046638
"25639",78,25,235.5,427.5,36.3325,27.4227,1.7529,56.9174,25639,40.0931994545477
"25640",79,25,238.5,427.5,36.249378,27.4226,1.6231,57.7551,25640,40.2592606077205
"25641",80,25,241.5,427.5,36.226524,27.3972,1.3943,59.4067,25641,40.6838465419782
"25642",81,25,244.5,427.5,36.219341,27.3614,1.2132,60.9072,25642,41.0553411082314
"25643",82,25,247.5,427.5,36.192043,27.2884,1.1999,64.9932,25643,42.0360271623
"25644",83,25,250.5,427.5,36.105396,27.1967,1.4784,72.6396,25644,43.8259148058112
"25645",84,25,253.5,427.5,36.041016,27.0855,1.8478,76.1131,25645,44.5220592344037
"25646",85,25,256.5,427.5,36.033066,26.9631,2.0727,77.7587,25646,44.8239908000201
"25647",86,25,259.5,427.5,36.100571,26.7745,2.2313,76.6841,25647,44.5256581996327
"25648",87,25,262.5,427.5,36.247616,26.5049,2.3069,72.7284,25648,43.6175631445143
"25649",88,25,265.5,427.5,36.489304,26.1593,2.1413,67.348,25649,42.567624132327
"25650",89,25,268.5,427.5,36.745972,25.7925,2.1169,71.5861,25650,43.8311651963149
"25651",90,25,271.5,427.5,NA,NA,0,NA,25651,NA
"25652",91,25,274.5,427.5,NA,NA,0,NA,25652,NA
"25653",92,25,277.5,427.5,NA,NA,0,NA,25653,NA
"25654",93,25,280.5,427.5,NA,NA,0,NA,25654,NA
"25655",94,25,283.5,427.5,NA,NA,0,NA,25655,NA
"25656",95,25,286.5,427.5,NA,NA,0,NA,25656,NA
"25657",96,25,289.5,427.5,35.842716,26.4899,1.7538,38.9246,25657,35.2789979461838
"25658",97,25,292.5,427.5,36.042698,26.1017,2.2306,45.563,25658,36.8730455158549
"25659",98,25,295.5,427.5,36.25753,25.7284,2.3915,65.323,25659,41.7238775887995
"25660",99,25,298.5,427.5,36.43663,25.4376,2.4123,67.3211,25660,42.3480785705322
"25661",100,25,301.5,427.5,36.567642,25.2461,2.3791,67.9026,25661,42.615104392543
"25662",101,25,304.5,427.5,36.642258,25.1717,2.2865,66.6342,25662,42.4123484628576
"25663",102,25,307.5,427.5,36.66626,25.2003,2.1978,65.0189,25663,42.0809693444293
"25664",103,25,310.5,427.5,36.611877,25.392,2.0413,64.2685,25664,41.9245113878705
"25665",104,25,313.5,427.5,36.514988,25.7706,1.5686,58.3789,25665,40.5632356340381
"25666",105,25,316.5,427.5,36.518597,25.8603,1.4838,57.3736,25666,40.3393668520668
"25667",106,25,319.5,427.5,36.708534,25.5124,1.6391,63.5714,25667,41.9702514593113
"25668",107,25,322.5,427.5,37.040661,24.9874,1.6327,65.9953,25668,42.8223217003768
"25669",108,25,325.5,427.5,NA,NA,0,NA,25669,NA
"25670",109,25,328.5,427.5,NA,NA,0,NA,25670,NA
"25671",110,25,331.5,427.5,NA,NA,0,NA,25671,NA
"25672",111,25,334.5,427.5,NA,NA,0,NA,25672,NA
"25673",112,25,337.5,427.5,36.316772,25.8019,0.659,38.4934,25673,35.3841740950428
"25674",113,25,340.5,427.5,36.350384,25.7669,1.2902,39.7865,25674,35.9387368436494
"25675",114,25,343.5,427.5,36.387539,25.7367,1.4073,41.0866,25675,36.2867342575884
"25676",115,25,346.5,427.5,36.441296,25.6839,1.2503,43.2489,25676,36.8433968716349
"25677",116,25,349.5,427.5,36.448383,25.684,1.1668,60.4678,25677,41.0367948569584
"25678",117,25,352.5,427.5,36.453949,25.6808,1.136,62.9674,25678,41.6532213217327
"25679",118,25,355.5,427.5,36.476021,25.6551,1.1277,64.339,25679,42.0069789595837
"25680",119,25,358.5,427.5,36.500343,25.6275,1.1322,66.3993,25680,42.5340190186008
"25681",120,25,361.5,427.5,36.526836,25.5987,1.1274,68.1639,25681,42.9897092589378
"25682",121,25,364.5,427.5,36.546127,25.5791,1.1215,68.7586,25682,43.151006010272
